id,nom,marque,caracteristiques,prix,Alimentation,Alimentation redondante,Appareils intégrés,Capacité,Caractéristiques,Catégorie,Compatibilité,Compatibilité TTA,Contrôleur de stockage,Contrôleur de stockage Quantité,Conçu pour,Couleur,Disponibilité de service,Dispositifs de sécurité,Disque dur,Durée totale de contrat,Format,Fourni avec,Garantie du fabricant,Hauteur (unités de rack),Interface,Lecteurs pris en charge,Lieu d'intervention,Localisation,Localisation et disposition,Nbre de licences,Nom de logiciel,Nombre de touches spéciales,Placage du connecteur,Plate-forme,Poids,Programme de ventes par le fabricant,Périphériques installés / Nbre de modules,Référence équivalente à celle du fabricant d'origine,Rétroéclairé,Service compris,Service et maintenance,Technologie de connectivité,Temps de latence,Temps de réponse,Tension,Type,Type d'emballage,Type de Produit,Type de boîtier,Type de mise à niveau,Type de mémoire,Type de tarification,Version,Vitesse,Vérification de l'Intégrité des Données
6612379,Memory DDR4 ECC Unbuffered DIMM,SYNOLOGY,4GB DDR4 ECC Unbuffered SODIMM,70.0,,,,4 Go,Mémoire sans tampon,,,,,,"RackStation RS2421+, RS2421RP+, RS2821RP+",,,,,,,,,,,,,,,,,,,,,,,Synology D4EU01-4G,,,,,,,,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,,,,ECC
7461816,Kingston FURY Beast RGB,KINGSTON,DDR5 - kit - 16 Go: 2 x 8 Go - DIMM 288 broches - 5600 MT/s / PC5-44800 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC,114.78,,,,16 Go: 2 x 8 Go,"Un rang, Serial Presence Detect (SPD), Prise en charge de Gigabyte RGB Fusion 2.0, support Kingston FURY CTRL, technologie Kingston FURY Infrared Sync, Intel Extreme Memory Profiles (XMP 3.0), éclairage RVB personnalisable, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MT/s (PC5-44800),On-die ECC
8571887,Lenovo Mémoire SoDIMM,LENOVO,"DDR5 - module - 8 Go - SO DIMM 262 broches - 5600 MHz - vert - pour Legion T5 26, ThinkCentre M70q Gen 5, M90q Gen 5, ThinkPad P14s Gen 5, V15 G5 IRL",91.0,,,,8 Go,,,,,,,Legion 7 16IRX9; Legion Slim 5 16APH8; Legion T5 26IRX9; ThinkBook 14 G6 IRL; 14 G7 ARP; 16 G6 IRL; 16 G7 ARP; 16 G7 IML; 16p G5 IRX; ThinkCentre M70q Gen 5; M90q Gen 5; ThinkPad E14 Gen 6; E16 Gen 2; L14 Gen 5; L16 Gen 1; P14s Gen 5; P16v Gen 2; T16 Gen 3; V15 G5 IRL,,,,,,,,1 an de garantie,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - SO DIMM 262 broches,,,5600 MHz,
8571888,Lenovo,LENOVO,DDR5 - module - 16 Go - SO DIMM 262 broches - 5600 MHz - Campus - vert - pour Legion T5 26; ThinkBook 16 G7 ARP; ThinkCentre M70q Gen 5; M90q Gen 5; ThinkPad P14s Gen 5,178.0,,,,16 Go,,,,,,,Legion Slim 5 16; Legion T5 26; ThinkBook 14 G6 IRL; 14 G7 ARP; 16 G6 IRL; 16 G7 ARP; 16 G7 IML; 16p G4 IRH; 16p G5 IRX; ThinkCentre M70q Gen 5; M90q Gen 5; ThinkPad E14 Gen 6; E16 Gen 2; L14 Gen 5; L16 Gen 1; P14s Gen 5; P16 Gen 2; P16s Gen 2; P16s Gen 3; P16v Gen 2; T14 Gen 4; T16 Gen 2; T16 Gen 3,,,,,,,,1 an de garantie,,,,,,,,,,,,,Lenovo Campus,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - SO DIMM 262 broches,,,5600 MHz,
8604903,Lenovo ThinkSystem,LENOVO,DDR5 - module - 32 Go - DIMM 288 broches - 4800 MHz / PC5-38400 - mémoire enregistré - pour ThinkSystem SR630 V3; SR650 V3; SR850 V3; SR860 V3; ST650 V3,782.0,,,,32 Go,Mémoire enregistré,,,,,,"ThinkSystem SR630 V3 7D72, 7D73; SR650 V3 7D76; SR850 V3 7D96; SR860 V3 7D93; ST650 V3 7D7A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - DIMM 288 broches,,,4800 MHz (PC5-38400),
9746290,Palo,PALO ALTO,Mémoire - kit - 32 Go: 4 x 8 Go - Mise à niveau - pour P/N: PAN-M-100,1580.0,,,,32 Go: 4 x 8 Go,,,,,,,P/N: PAN-M-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kit mémoire,,Spécifique au système,,Mise à niveau,,,
9915552,Lenovo TruDDR5,LENOVO,DDR5 - module - 16 Go - DIMM 288 broches - 4800 MHz / PC5-38400 - mémoire sans tampon - ECC - pour ThinkSystem ST250 V3 7DCE,588.0,,,,16 Go,"Un rang, mémoire sans tampon",,,,,,ThinkSystem ST250 V3 7DCE,,,,,,,,,,,,,,,,,,,,,,,Lenovo 4X77A88511,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - DIMM 288 broches,,,4800 MHz (PC5-38400),ECC
1092343,Xerox,XEROX,Xerox - memoire - 512 mo,240.45,,,,512 Mo,Mémoire sans tampon,,,,,,"Phaser 6300, 6350, 6360, 7400, 8500, 8550, 8560, 8860",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR SDRAM - SO DIMM 200 broches,,,333 MHz (PC2700),Non ECC
3929568,HP,HP ENT,DDR4 - module - 64 Go - module LRDIMM 288 broches - 2133 MHz / PC4-17000 - CL15 - 1.2 V - Load-Reduced - ECC - recommercialisé,1887.0,,,,64 Go,"Quad-rank (sur 4 rangs), Load-Reduced",,,,,,"Apollo 4200 Gen9, 4510 Gen9, 4520 Gen9, 4530; ProLiant BL460c Gen9, BL660c Gen9, DL180 Gen9, DL360 Gen9, DL380 Gen9, DL388 Gen9, DL560 Gen9, DL580, DL580 Gen9, ML350 Gen9, XL230a Gen9, XL250a Gen9",,,,,,,,,,,,,,,,,,,,,,,HP 726724-B21,,,,,CL15 (15-15-15),,1.2 V,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - module LRDIMM 288 broches,Recommercialisé,,2133 MHz (PC4-17000),ECC
8300034,Cisco UCS,CISCO,"DDR4 - module - 16 Go - DIMM 288 broches - 3200 MHz / PC4-25600 - 1.2 V - mémoire enregistré - ECC - remanufacturé - pour UCS C220 M6, C240 M6",864.23,,,,16 Go,"Un rang, mémoire enregistré",,,,,,"UCS C220 M6, C240 M6",,,,,,,,,,,,,,,,,,,,,,,Cisco UCS-MR-X16G1RW,,,,,,,1.2 V,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,Remanufacturé,,3200 MHz (PC4-25600),ECC
10289449,Kingston FURY Beast,KINGSTON,DDR5 - kit - 32 Go: 2 x 16 Go - DIMM 288 broches - 6000 MT/s / PC5-48000 - CL30 - 1.4 V - mémoire sans tampon - on-die ECC - noir,186.18,,,,32 Go: 2 x 16 Go,"Dissipateur de chaleur, un rang, Intel Extreme Memory Profiles (XMP 3.0), circuit intégré de gestion de l'alimentation (PMIC), dissipateur thermique à profil bas, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL30 (30-36-36),,1.4 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,6000 MT/s (PC5-48000),On-die ECC
10375811,Kingston,KINGSTON,DDR5 - module - 64 Go - DIMM 288 broches - 4800 MHz / PC5-38400 - CL40 - 1.1 V - mémoire enregistré - on-die ECC,578.71,,,,64 Go,"32 banques, deux rangs, Hynix A-Die, mémoire enregistré",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-39-39),,1.1 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,4800 MHz (PC5-38400),On-die ECC
10375814,Kingston,KINGSTON,DDR5 - module - 64 Go - DIMM 288 broches - 5600 MHz / PC5-44800 - CL46 - 1.1 V - mémoire enregistré - ECC,578.71,,,,64 Go,"Deux rangs, 32 banques, Hynix A-Die, mémoire enregistré",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL46 (46-45-45),,1.1 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MHz (PC5-44800),ECC
10375824,Kingston,KINGSTON,DDR5 - module - 32 Go - DIMM 288 broches - 4800 MHz / PC5-38400 - CL40 - 1.1 V - mémoire enregistré - ECC,304.03,,,,32 Go,"32 banques, deux rangs, puces Micron D-Die, mémoire enregistré",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL40 (40-39-39),,1.1 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,4800 MHz (PC5-38400),ECC
10375825,Kingston,KINGSTON,DDR5 - module - 64 Go - DIMM 288 broches - 5600 MHz / PC5-44800 - CL46 - 1.1 V - mémoire enregistré - ECC,578.71,,,,64 Go,"32 banques, deux rangs, puces Micron D-Die, mémoire enregistré",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,,,,,,CL46 (46-45-45),,1.1 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MHz (PC5-44800),ECC
6788319,Cisco UCS,CISCO,"DDR4 - module - 32 Go - DIMM 288 broches - 2933 MHz / PC4-23400 - 1.2 V - mémoire enregistré - ECC - remanufacturé - pour UCS C220 M5, C240 M5, C240 M5L, C480, S3260 M5, SmartPlay Select B200 M5",1926.64,,,,32 Go,"Deux rangs, mémoire enregistré",,,,,,"UCS B200 M5, B480 M5, C220 M5, C220 M5SN, C220 M5SX, C240 M5, C240 M5L, C480, S3260 M5, SmartPlay Select B200 M5, SmartPlay Select C220 M5, SmartPlay Select C220 M5S, SmartPlay Select C220 M5SX, SmartPlay Select C240 M5, SmartPlay Select C240 M5L, SmartPlay Select C240 M5SX",,,,,,,,,,,,,,,,,,,,,,,Cisco UCS-MR-X32G2RT-H,,,,,,,1.2 V,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,Remanufacturé,,2933 MHz (PC4-23400),ECC
11507299,Lenovo Gen2,LENOVO,DDR5 - module - 16 Go - DIMM 288 broches - 2800 MHz - mémoire sans tampon - vert,175.0,,,,16 Go,Mémoire sans tampon,,,,,,,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,Lenovo 4X71S00739,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - DIMM 288 broches,,,2800 MHz,
11507300,Lenovo Gen2,LENOVO,DDR5 - module - 8 Go - DIMM 288 broches - 2800 MHz - mémoire sans tampon - vert,91.0,,,,8 Go,Mémoire sans tampon,,,,,,,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,Lenovo 4X71S00741,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - DIMM 288 broches,,,2800 MHz,
9879388,Crucial Pro OC 32GB Kit2x16 DDR5-6000 U,MICRON,Crucial Pro - Overclocking Edition - DDR5 - kit - 32 Go: 2 x 16 GoDIMM 288 broches - 6000 MHz / PC5-48000 - CL36 - 1.35 V - mémoire sans tampon - noir,193.04,,,,32 Go: 2 x 16 Go,"Dissipateur thermique en aluminium, Intel Extreme Memory Profiles (XMP 3.0), profils AMD étendus pour l'overclocking (EXPO), mémoire sans tampon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL36 (36-38-38-80),,1.35 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,6000 MT/s (PC5-48000),
9879392,Micron,MICRON,DDR5 - module - 16 Go - DIMM 288 broches - 5600 MHz / PC5-44800 - CL46 - mémoire enregistré,235.16,,,,16 Go,"Un rang, mémoire enregistré",,,,,,,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,,,,,,CL46,,,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MHz (PC5-44800),
9879393,Crucial Pro,MICRON,Overclocking Edition - DDR5 - module - 16 Go - DIMM 288 broches - 6000 MHz / PC5-48000 - CL36 - 1.35 V - mémoire sans tampon - noir,116.61,,,,16 Go,"Dissipateur thermique en aluminium, Intel Extreme Memory Profiles (XMP 3.0), profils AMD étendus pour l'overclocking (EXPO), mémoire sans tampon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL36 (36-38-38-80),,1.35 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,6000 MHz (PC5-48000),
9879395,Micron,MICRON,DDR5 - module - 24 Go - DIMM 288 broches - 5600 MHz / PC5-44800 - CL46 - mémoire enregistré,169.49,,,,24 Go,"Un rang, mémoire enregistré",,,,,,,,,,,,,,Garantie limitée de 3 ans,,,,,,,,,,,,,,,,,,,,CL46,,,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MHz (PC5-44800),
9879398,Micron,MICRON,DDR5 - module - 48 Go - DIMM 288 broches - 5600 MHz / PC5-44800 - CL46 - mémoire enregistré,278.52,,,,48 Go,Mémoire enregistré,,,,,,,,,,,,,,Garantie limitée de 3 ans,,,,,,,,,,,,,,,,,,,,CL46,,,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MHz (PC5-44800),
9879403,Micron,MICRON,DDR5 - module - 48 Go - DIMM 288 broches - 4800 MHz / PC5-38400 - CL40 - mémoire enregistré - ECC,476.03,,,,48 Go,"Deux rangs, mémoire enregistré",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL40 (40-39-39),,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - DIMM 288 broches,,,4800 MHz (PC5-38400),ECC
9879404,Micron,MICRON,DDR5 - module - 48 Go - DIMM 288 broches - 5600 MHz / PC5-44800 - CL46 - mémoire enregistré,278.52,,,,48 Go,Mémoire enregistré,,,,,,,,,,,,,,Garantie limitée de 3 ans,,,,,,,,,,,,,,,,,,,,CL46,,,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MHz (PC5-44800),
9879406,Micron,MICRON,DDR5 - module - 32 Go - SO DIMM 262 broches - 4800 MHz / PC5-38400 - CL40 - 1.1 V - mémoire sans tampon - ECC,375.12,,,,32 Go,Mémoire sans tampon,,,,,,,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,,,,,,CL40 (40-39-39),,1.1 V,,,Module mémoire,,Générique,DDR5 SDRAM - SO DIMM 262 broches,,,4800 MHz (PC5-38400),ECC
8677891,Crucial Pro,MICRON,DDR5 - kit - 64 Go: 2 x 32 Go - DIMM 288 broches - 5600 MHz / PC5-44800 - CL46 - 1.1 V - mémoire sans tampon - on-die ECC - noir,333.44,,,,64 Go: 2 x 32 Go,"AMD EXPO, Intel Extreme Memory Profiles (XMP 3.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,,CL46 (46-45-45),,1.1 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MHz (PC5-44800),On-die ECC
8677892,Crucial Pro,MICRON,DDR5 - kit - 48 Go: 2 x 24 Go - DIMM 288 broches - 6000 MHz / PC5-48000 - CL48 - 1.1 V - mémoire sans tampon,280.79,,,,48 Go: 2 x 24 Go,"Intel Extreme Memory Profiles (XMP 3.0), AMD EXPO, mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,,,,,,,,,,,CL48,,1.1 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,6000 MHz (PC5-48000),
11827901,HP,HP INC,DDR5 - module - 8 Go - DIMM 288 broches - 5600 MHz / PC5-44800 - mémoire sans tampon - non ECC,112.0,,,,8 Go,Mémoire sans tampon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP A9TF0AA,,,,,,,,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MHz (PC5-44800),Non ECC
11827916,HP,HP INC,DDR5 - module - 16 Go - CSO-DIMM 262 broches - 3200 MHz / PC5-51200 - non ECC,233.0,,,,16 Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP A9TM6AA,,,,,,,,,,Module mémoire,,Générique,DDR5 SDRAM - CSO-DIMM 262 broches,,,3200 MHz (PC5-51200),Non ECC
7739464,Micron,MICRON,DDR4 - module - 16 Go - DIMM 288 broches - 3200 MHz / PC4-25600 - CL22 - 1.2 V - mémoire sans tampon - ECC - VMware vSphere Loyalty Program (VLP),353.19,,,,16 Go,Mémoire sans tampon,,,,,,,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,VMware vSphere Loyalty Program (VLP),,,,,,,CL22 (22-22-22),,1.2 V,,,Module mémoire,,Générique,DDR4 SDRAM - DIMM 288 broches,,,3200 MHz (PC4-25600),ECC
11831681,HP,HP INC,DDR5 - module - 128 Go - DIMM 288 broches - 5600 MT/s - mémoire enregistré - ECC,3248.0,,,,128 Go,Mémoire enregistré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP AM9G0AA,,,,,,,,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MT/s,ECC
7716044,Synology,SYNOLOGY,"DDR4 - module - 16 Go - DIMM 288 broches - 1333 MHz - mémoire enregistré - ECC - pour Synology SA3400, SA3600; FlashStation FS3400, FS3600, FS6400",355.0,,,,16 Go,Mémoire enregistré,,,,,,"Synology SA3400, SA3600; FlashStation FS3400, FS3600, FS6400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,,,1333 MHz,ECC
10369584,Kingston,KINGSTON,DDR5 - module - 96 Go - DIMM 288 broches - 5600 MHz / PC5-44800 - CL46 - 1.1 V - mémoire enregistré - ECC,947.12,,,,96 Go,"Deux rangs, mémoire enregistré",,,,,,,,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,,,,,,,,,,,CL46,,1.1 V,,,Module mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MHz (PC5-44800),ECC
8468932,Kingston FURY Beast RGB,KINGSTON,DDR5 - kit - 128 Go: 4 x 32 Go - DIMM 288 broches - 5600 MT/s / PC5-44800 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - blanc,709.69,,,,128 Go: 4 x 32 Go,"Intel Extreme Memory Profiles (XMP 3.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MT/s (PC5-44800),On-die ECC
8468933,Kingston FURY Beast RGB,KINGSTON,DDR5 - kit - 64 Go: 4 x 16 Go - DIMM 288 broches - 5600 MT/s / PC5-44800 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - blanc,389.0,,,,64 Go: 4 x 16 Go,"Intel Extreme Memory Profiles (XMP 3.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MT/s (PC5-44800),On-die ECC
8468934,Kingston FURY Beast,KINGSTON,DDR5 - kit - 64 Go: 4 x 16 Go - DIMM 288 broches - 5200 MT/s / PC5-41600 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - noir,359.23,,,,64 Go: 4 x 16 Go,"Intel Extreme Memory Profiles (XMP 3.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5200 MT/s (PC5-41600),On-die ECC
8468935,Kingston FURY Beast RGB,KINGSTON,DDR5 - kit - 128 Go: 4 x 32 Go - DIMM 288 broches - 5200 MT/s / PC5-41600 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - blanc,709.69,,,,128 Go: 4 x 32 Go,"Intel Extreme Memory Profiles (XMP 3.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5200 MT/s (PC5-41600),On-die ECC
8468936,Kingston FURY Beast,KINGSTON,DDR5 - kit - 128 Go: 4 x 32 Go - DIMM 288 broches - 5600 MT/s / PC5-44800 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - blanc,678.14,,,,128 Go: 4 x 32 Go,"Intel Extreme Memory Profiles (XMP 3.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MT/s (PC5-44800),On-die ECC
8468937,Kingston FURY Beast,KINGSTON,DDR5 - kit - 64 Go: 4 x 16 Go - DIMM 288 broches - 5600 MT/s / PC5-44800 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - blanc,359.23,,,,64 Go: 4 x 16 Go,"Intel Extreme Memory Profiles (XMP 3.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5600 MT/s (PC5-44800),On-die ECC
8468938,Kingston FURY Beast RGB,KINGSTON,DDR5 - kit - 64 Go: 4 x 16 Go - DIMM 288 broches - 6000 MT/s / PC5-48000 - CL40 - 1.35 V - mémoire sans tampon - on-die ECC - noir,434.58,,,,64 Go: 4 x 16 Go,"Intel Extreme Memory Profiles (XMP 3.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.35 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,6000 MT/s (PC5-48000),On-die ECC
8468940,Kingston FURY Beast RGB,KINGSTON,DDR5 - kit - 64 Go - DIMM 288 broches - 6000 MT/s / PC5-48000 - CL40 - 1.35 V - mémoire sans tampon - on-die ECC - blanc,434.58,,,,64 Go,"Intel Extreme Memory Profiles (XMP 3.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.35 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,6000 MT/s (PC5-48000),On-die ECC
8468941,Kingston FURY Beast,KINGSTON,DDR5 - kit - 128 Go: 4 x 32 Go - DIMM 288 broches - 5200 MT/s / PC5-41600 - CL40 - 1.25 V - on-die ECC,709.69,,,,128 Go: 4 x 32 Go,"Intel Extreme Memory Profiles (XMP 3.0), AMD EXPO",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5200 MT/s (PC5-41600),On-die ECC
8468942,Kingston FURY Beast RGB,KINGSTON,DDR5 - kit - 64 Go: 4 x 16 Go - DIMM 288 broches - 5200 MT/s / PC5-41600 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - noir,389.0,,,,64 Go: 4 x 16 Go,"Intel Extreme Memory Profiles (XMP 3.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5200 MT/s (PC5-41600),On-die ECC
8468943,Kingston FURY Beast,KINGSTON,DDR5 - kit - 128 Go: 4 x 32 Go - DIMM 288 broches - 5200 MT/s / PC5-41600 - CL40 - 1.25 V - mémoire sans tampon - on-die ECC - noir,678.14,,,,128 Go: 4 x 32 Go,"Intel Extreme Memory Profiles (XMP 3.0), mémoire sans tampon",,,,,,,,,,,,,,Garantie limitée à vie,,,,,,,,,,Or,,,,,,,,,,CL40 (40-40-40),,1.25 V,,,Kit mémoire,,Générique,DDR5 SDRAM - DIMM 288 broches,,,5200 MT/s (PC5-41600),On-die ECC
8690928,Lenovo,LENOVO,DDR5 - module - 32 Go - DIMM 288 broches - 4800 MHz - mémoire sans tampon - vert - pour ThinkStation P2 30FR,356.0,,,,32 Go,Mémoire sans tampon,,,,,,ThinkStation P2 30FR,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - DIMM 288 broches,,,4800 MHz,
8691637,Lenovo,LENOVO,DDR5 - module - 32 Go - DIMM 288 broches - 5600 MHz - mémoire sans tampon - ECC - vert - pour ThinkStation P2 30FR; P3 30GS,418.0,,,,32 Go,Mémoire sans tampon,,,,,,ThinkStation P2 30FR; P3 30GS,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - DIMM 288 broches,,,5600 MHz,ECC
8691639,Lenovo,LENOVO,DDR5 - module - 8 Go - DIMM 288 broches - 4800 MHz - mémoire sans tampon - vert - pour ThinkStation P2 30FR; P3 30GS,91.0,,,,8 Go,Mémoire sans tampon,,,,,,ThinkStation P2 30FR; P3 30GS,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - DIMM 288 broches,,,4800 MHz,
8691643,Lenovo,LENOVO,DDR5 - module - 16 Go - DIMM 288 broches - 4800 MHz - mémoire sans tampon - vert - pour ThinkStation P2 30FR; P3 30GS,175.0,,,,16 Go,Mémoire sans tampon,,,,,,ThinkStation P2 30FR; P3 30GS,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,,,,,,,,,,,Module mémoire,,Spécifique au système,DDR5 SDRAM - DIMM 288 broches,,,4800 MHz,
4923460,Kingston,KINGSTON,DDR4 - module - 16 Go - DIMM 288 broches - 2400 MHz / PC4-19200 - CL17 - 1.2 V - mémoire enregistré - ECC,162.97,,,,16 Go,"Deux rangs, mémoire enregistré",,,,,,"HPE ProLiant BL460c Gen9, DL360 Gen9, DL380 Gen9, WS460c Gen9",,,,,,,,Garantie limitée à vie (Russie - 10 ans),,,,,,,,,,Or,,,,,"HP P00423-B21, HP P00867-001, HP P00424-B21",,,,,CL17,,1.2 V,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,,,2400 MHz (PC4-19200),ECC
4039706,Lenovo,LENOVO,DDR4 - module - 16 Go - DIMM 288 broches - 2400 MHz / PC4-19200 - mémoire sans tampon - non ECC - pour ThinkCentre M700; M71X; M800; M900; M910; ThinkStation P310; P320; V515; V520-15; V520S-08,128.0,,,,16 Go,Mémoire sans tampon,,,,,,ThinkCentre M700; M710e; M710s; M710t; M715s; M715t; M800; M900; M910s; M910t; ThinkStation P310; P320; V515t; V520-15IKL; V520S-08IKL,,,,,,,,Garantie de 3 ans,,,,,,,,,,,,,,,Lenovo 4X70M41717,,,,,,,,,,Module mémoire,,Spécifique au système,DDR4 SDRAM - DIMM 288 broches,,,2400 MHz (PC4-19200),Non ECC
