id,nom,marque,caracteristiques,prix,API  prises en charge,Accessoires compris,Affichage,Ajustements,Alimentation,Améliorations d'image,Appareil d'entrée,Appareils pris en charge,Audio,Avertissement sur les couleurs de l'image,Baie compatible,Baies,Baies d'extension,Bande de fréquence,Batterie,Cache par processeur,Caméra,Capacité,Capacité d'alimentation,Capacité de stockage,Caractéristiques,Caractéristiques d’environnement  (en fonctionnement),Caractéristiques principales du processeur,Cartes mémoire prises en charge,Catégorie,Certification du logiciel,Classe d'entraînement,Classe de diagonale,Classe énergétique,Clavier,Clavier numérique,Code QR du label énergétique URL,Codec,Commandes,Compatibilité TTA,Compatibilité de la taille de l'écran,Compatibilité ordinateur portable,Composants intégrés,Configuration de PC,Configuration requise,Configuration à unités de traitement graphique multiples,Connecteur,Connecteur (deuxième extrémité),Connecteurs,Connecteurs d'entrée,Connecteurs de sortie,Connectivité,Consommation électrique en veille,Contenu de l'emballage,Contenu du kit,Contrôleur de stockage,Contrôleur graphique,Conçu pour,Conçu pour être installé,Copilot+ PC,Couleur,Cryptage matériel,Destiné à,Dimensions (LxPxH) - sans support,Dimensions d'ordinateur portable prises en charge,Dispositif de pointage,Dispositifs intégrés,Disque dur,Disque dur (troisième),Débit d'absorption spécifique (DAS),Débit de transfert de données,Détails d'interface,Détails de la résolution maximale,Emplacement,Empreinte carbone,Entrée audio,Entrée vidéo,Fonction de raccourcis clavier,Fonctionne avec Chromebook,Fonctions,Fonctions commerciales,Format,Format d'affichage,Format de l'image,Formats audio pris en charge,Formats de lecture vidéo,Formats de photos numériques pris en charge,Fourni avec,Fournisseur de services,Garantie du fabricant,Graphique,Hard Drive Form Factor Compatibility,Hauteur (unités de rack),Hauteur réglable,Inclinaison,Intelligence Apple,Interface,Interface PC,Interface de montage VESA,Interface mémoire,Interface prise en charge,Interface sans fil,Interface vidéo,Interfaces,Internet haut débit mobile,Iris de l'objectif,Jeu,Largeur réglable,Lecteur de carte,Localisation,Localisation et disposition,Logiciel(s) inclus,Longueur,Longueur du câble,Matériau,Matériau du produit,Matériaux de terres rares,Microsoft Copilot,Moniteur,Moteur graphique,Mémoire,Mémoire cache,Mémoire vidéo,Nbre de canaux,Nbre de licences,Nbre de touches,Nbre max. de périphériques de stockage,Nombre de boutons,Nombre de ports HDMI,Nombre de touches,Nombre de touches spéciales,Nombre maximum de moniteurs,Normes audionumériques prises en charge,Normes de conformité,Normes environnementales,Normes vidéo numériques prises en charge,Noyaux CUDA,Orientation,Performance,Pivoter,Plage d'inclinaison (degré),Plage panoramique (degré),Plate-forme,Poids,Poids de la charge max.,Port du Processeur,Ports,Positionnement/montage,Potocole de signal numérique,Processeur,Profondeur réglable,Programme d'octroi de licences,Programme de ventes par le fabricant,Protocole de compression de données,Protocole de liaison de données,Protocoles VoIP,Périphérique d'entrée,Qté de roulettes,Quantité emballée,RAM,Rotation,Récepteur sans fil,Réglage de la mise au point,Réseaux,Résolution,Résolution maximale,Rétroéclairage du clavier,Révision des spécifications PCI,Service et maintenance,Services de diffusion en streaming sur Internet,Services inclus,Sortie audio,Stockage,Stockage optique,Style de touches,Supported Form Factor,Système d'exploitation,Système d'exploitation fourni,Système d'exploitation requis,Système de haut-parleurs,Sécurité,Taille d'écran recommandée,Taille de la diagonale,Taille de la mémoire tampon,Tarification de licence,Taux d'image et technologie d'amélioration,Technologie,Technologie de Plate-forme,Technologie de connectivité,Technologie de détection de mouvements,Technologie de rétroéclairage LCD,Tension,Tension d'entrée,Titre,Transmission à large bande sans fil,Tuner de télévision,Type,Type d'emballage,Type d'interface (bus),Type de Produit,Type de bus,Type de contacts,Type de câblage,Type de tarification,USB,Unité d'affichage pour mur vidéo,Unité de disque dur (2ème),Unité de traitement neural (NPU),Utilisation commerciale,Utilisation recommandée,Vitesse de broche,Volume,Webcam intégrée,Zoom optique,Éléments de montage
10524668,Lenovo ThinkCentre M90q Gen 5 12TH,LENOVO,"Minuscule Core i7 i7-14700 / jusqu'à 5.4 GHz - RAM 16 Go - SSD 512 Go - TCG Opal Encryption - UHD Graphics 770 - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6), IEEE 802.11be (Wi-Fi 7) - Win 11 Pro - moniteur : aucun - clavier : Français - noir",1225.94,,,,,(50/60 Hz),,,,,,,,,,,33 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Intel UHD Graphics 770 mémoire vidéo partagée (UMA),,,,Noir,,,,,,,SSD 512 Go - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption,,,,,,,302 kg d'émissions de carbone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,,,,,,,,,,,33 Mo,,,,,,,,,,,,,TCO Certified Desktops 9,,,,,,,,,1.25 kg,,,,,,"Intel Core i7 (14ème génération) i7-14700 / 2.1 GHz (jusqu'à 5.4 GHz, (20 cœurs)",,,,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Bluetooth 5.1, Wi-Fi 6, Wi-Fi 7",,,,,,,,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - minuscule,,,,,,,,,,,,,,,,,,
10305662,Lenovo ThinkStation P3 Ultra 30HA,LENOVO,"MT 1 x Core i7 i7-14700 / jusqu'à 5.4 GHz - vPro Enterprise - RAM 16 Go - SSD 512 Go - TCG Opal Encryption, NVMe, Performance - UHD Graphics 770 - Gigabit Ethernet, 2.5 Gigabit Ethernet - Win 11 Pro - moniteur : aucun - clavier : Français - Lenovo TopSeller",1296.47,,,,,(50/60 Hz),,,,,,,,,,,33 Mo,,,,,,,,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,SATA (SATA 6Gb/s); RAID (PCI Express (NVMe)),Intel UHD Graphics 770 mémoire vidéo partagée (UMA),,,,,,,,,,,"SSD 512 Go - PCI Express 4.0 x4 - M.2 2280 - TCG Opal Encryption, NVM Express (NVMe), Performance",,,,,,,,,,,,,,,,,,,,,,Garantie limitée - 3 ans - sur site,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,,,,,,,,,,,33 Mo,,,,,,,,,,,,,"TCO Certified Desktops 9, ENERGY STAR EPEAT Gold",,,,,,,,,3.6 kg,,FCLGA1700 Socket,,,,"1 x Intel Core i7 (14ème génération) i7-14700 / 2.1 GHz (jusqu'à 5.4 GHz, (20 cœurs)",,,Lenovo TopSeller,,,,,,,16 Go (installé) / 128 Go (maximum) - DDR5 SDRAM - non ECC,,,,"1GbE, 2.5GbE",,,,,,,,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,Intel vPro Enterprise,,,,,,,,,Poste de travail - MT,,,,,,,,,,,,,,,,,,
11868044,HP EliteStudio 8 G1i AI,HP INC,"Tout-en-un Core Ultra 5 235 / jusqu'à 5 GHz - RAM 16 Go - SSD 512 Go - NVMe - Intel Graphics - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - Win 11 Pro - moniteur : LED 27"" 2560 x 1440 (WQHD) @ 75 Hz écran tactile - clavier : Français - argent de brochet - Smart Buy - avec Services informatiques neutres en car",1879.0,,,,,(50/60 Hz),,,,,,,,,,,24 Mo,Oui,,,,,,"Technologie Intel Turbo Boost 2, Intel Smart Cache, 14 fils",,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Intel Graphics - jusqu'à 6 TOPS,,,,Argent de brochet,,,,,,,SSD 512 Go - PCI Express - M.2 - NVM Express (NVMe),,,,,,,,,,,,,,,,,,,,HP Wolf Pro Security Edition (1 an),,,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,"Secured-Core PC Enable, Absolute Persistence Module, Audio Permanent Disable, HP BIOS Recovery, Mise à jour du BIOS via le réseau, HP BIOSphere, HP Secure Erase, HP DriveLock, HP Sure Start, HP Sure Admin, HP Sure Click, HP Sure Run, HP Sure Sense, HP Sure Recover, HP Notifications, HP PC Hardware Diagnostics UEFI, HP PC Hardware Diagnostics Windows, HSA Telemetry pour le commerce, myHP, myHP avec prise en charge de Multicamera, Poly Lens, HP Hotkey Support, HP Privacy Settings, HP Services Scan, HP Setup Integrated OOBE, HP Smart Support, HP Support Assistant, HSA Fusion pour le commerce",,,,,,Yes,"27"" - LED - 2560 x 1440 (WQHD) @ 75 Hz - 16:9 - écran tactile",,,24 Mo L3,,,,,,,,,,,,,ENERGY STAR,,,,,,,,,7.8 kg,,,,,,"Intel Core Ultra 5 (Série 2) 235 / 3.4 GHz (jusqu'à 5 GHz, (14 cœurs)",,,HP Smart Buy,,,,,,,16 Go (installé) / 64 Go (maximum) - DDR5 SDRAM - non ECC,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,,,,,,Services informatiques neutres en carbone HP - Service à la porte pour ordinateur de bureau,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - tout-en-un,,,,,,,,,,,Intel AI Boost - jusqu'à 13 TOPS,,,,,,,
11488335,HP Workstation Z2 G9,HP INC,"Tour 4U - 1 x Core i7 i7-14700 / jusqu'à 5.4 GHz - RAM 32 Go - SSD 512 Go - HP Z Turbo Drive, NVMe, TLC - UHD Graphics 770 - Gigabit Ethernet - Win 11 Pro - moniteur : aucun - clavier : Français - noir - avec HP Wolf Pro Security Edition (1 an)",2097.0,,,,,(50/60 Hz),,,,,,,,,,,33 Mo,,,,,,,Technologie Intel Turbo Boost,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,SATA/NVMe (SATA 6Gb/s / PCIe 4.0 x4 (NVMe)),Intel UHD Graphics 770 architecture de mémoire unifiée (UMA),,,,Noir,,,,,,,"SSD 512 Go - PCI Express 4.0 - M.2 - HP Z Turbo Drive, NVM Express (NVMe), cellule à trois niveaux (TLC)",,,,,,,,,,,,,,,,,,,,HP Wolf Pro Security Edition (1 an),,Garantie limitée - pièces et main d'oeuvre - 3 ans - sur site,,,4U,,,,,,,,,,,,,,,,,Langue : français / région : France,,"HP Support Assistant, HP PC Hardware Diagnostics Windows, HP Image Assistant, HP Manageability & Integration Kit, HP Performance Advisor 3.0, HP Driver Packs, HP Management Integration Kit for Microsoft System Center Configuration Manager Gen 4, HP System Software Manager (téléchargement gratuit), HP BIOS Configuration Utility (téléchargement gratuit), HP Secure Erase, HP Sure Click, HP BIOSphere Gen6, HP Sure Admin, HP Client Security Manager Gen6, HP Sure Start Gen7, HP Sure Recover Gen4, HP Sure Sense Gen2, HP Sure Run Gen5, HP Client Catalog (téléchargement gratuit), HP Image Assistant (téléchargement gratuit), HP Cloud Recovery, Bibliothèque de scripts de gestion des clients HP (téléchargement gratuit)",,,,,,,,,,33 Mo L3,,,,,,,,,,,,,,,,,,,,,,6.2 kg,,Socket LGA1700,,,,"1 x Intel Core i7 (14ème génération) i7-14700 / 2.1 GHz (jusqu'à 5.4 GHz, (20 cœurs)",,,,,,,,,,32 Go (installé) / 128 Go (maximum) - DDR5 SDRAM - non ECC,,,,1GbE,,,,,,,,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Poste de travail - tour,,,,,,,,,,,,,,,,,,
8348390,AOPEN DEV7710P,AOPEN,"Core I5 11th gen - Carte graphique : GPU UHD630 onboard  - 8Gx2 - SSD 256G - Sortie vidéo : HDMI x1, DP x1, DVI x1 - 2 ans garantie AOPEN",1274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1832359,Targus - Souris de voyage filaire USB compacte avec fil rétractable,TARGUS,Targus - Souris de voyage filaire USB compacte avec fil rétractable,14.99,,,,,,,,,,,,,,,,,,,,,"Technologie Blue Trace, cordon rétractable, molette de défilement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie de 2 ans,,,,,,,,,,,,,,,,,,,,Europe,,,,76 cm,,,,,,,,,,,,,,3,,,,,,,,,,Droitiers et gauchers,,,,,,40 g,,,,,,,,,,,,,,,,,,,,,1000 dpi,,,,,,,,,,,,,,"Microsoft Windows XP / Vista / 7 / 8 / 8.1 / 10, Apple MacOS X 10.4 ou plus récent",,,,,,,,,,Filaire - USB,Optique,,,,,,,,,,,,,,,,,,,,,,,,,
11826459,AOPEN,AOPEN,"DE5900 Full system with I5-1340P 512G SSD, 8Gx1 vPRO Intel Iris Xe Graphic 1 x HDMI 2.1, 1 x HDMI 2.0, 1x DP Dual Band DDR5 SODIMM 4800 x 2 up to 64GB Intel 13th generation i5- vPRO, USB3.2 x2, USB3.1x1, USB type Cx1, USB2.0x2, GbE LAN RJ45x2,",903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730046,Kensington MicroSaver DS 2.0 Single Head MasterKey,LENOVO,Câble de sécurité,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11862673,AOPEN,AOPEN,DEM3127 N100 256G 4G,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10540723,Apple iMac with 4.5K Retina display,APPLE,"Tout-en-un M4 - RAM 16 Go - SSD 256 Go - Apple M4 10-core - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - macOS Sequoia 15.0 - moniteur : LED 24"" 4480 x 2520 (4.5K) - clavier : Français - argent",1457.5,,,,,(50/60 Hz),,,,,,,,,,,,Oui,,,,,,"Moteur de décodage vidéo, Accélération matérielle du traçage des rayons, moteur d'encodage et de décodage ProRes, décodage AV1, bande passante mémoire de 120 Go/s, moteur d'encodage vidéo, H.264, HEVC, ProRes et ProRes RAW accélérés par matériel",,,,,,,Français,,,,,,,,,,,,,,,,,,,,,,Apple M4 10-core,,,,Argent,,,,,,,SSD 256 Go - soudé,,,,,,,,,,,,,,,,,,,,,,Garantie limitée - 1 an ¦ Support technique - support téléphonique - 90 jours,,,,,,Oui,,,,,,,,,,,,,,"Langue : français / région : Belgique, Luxembourg, France",,"Apple iMovie, Apple Safari, Apple GarageBand, Photo Booth, Apple Time Machine, Apple FaceTime, Apple Preview, Messagerie, Plans, Photos, Rappels, App Store, Musique, Contacts, Stocks, Notes, Météo, Calendrier, Siri, Messages, Apple iBooks, Apple Keynote, Apple Pages, Apple Numbers, News, Voice Memos, Podcasts, Home, Apple TV, Find My, Apple Shortcuts, Apple QuickTime Player, Apple Freeform, Miroitage iPhone",,,,,99 % d'éléments de terre rare recyclés,,"24"" - LED - 4480 x 2520 (4.5K) - 218 ppi",,,,,,,,,,,,,,"AAC, MP3, FLAC, Apple Lossless, Dolby Atmos, Dolby Digital, Dolby Digital Plus",,ENERGY STAR,"H.264, HEVC, ProRes, ProRes RAW, AV1",,,,,,,,4.44 kg,,,,,,Apple M4 (10 cœurs),,,,,,,,,,16 Go,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,,,,,,,Stéreo,,Pas de disque optique,,,,Apple macOS Sequoia 15.0,,,,,,,,,,,,,,,,,,,Ordinateur personnel - tout-en-un,,,,,,,,,,,16-core Neural Engine,,,,,,,
4378384,HP,HP INC,"Adaptateur série/PS/2 - PCIe - série x 1 + clavier PS/2 x 1 + souris PS/2 x 1 - pour HP Z1 G8; EliteDesk 800 G3, 80X G6, 80X G8; ProDesk 405 G6; Workstation Z1 G5, Z1 G6",21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HP Z1 G8; EliteDesk 705 G4, 800 G3, 800 G6, 800 G8, 805 G6, 805 G8; ProDesk 400 G3, 400 G4, 405 G6, 600 G3; Workstation Z1 G5 Entry, Z1 G6 Entry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 an de garantie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Série x 1 + clavier PS/2 x 1 + souris PS/2 x 1,,,,,,,,Série,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCI Express,,,,,,,,,,,,,,,,
4684637,StarTech.com Support universel pour unité centrale,STARTECH,"Montage mural ajustable pour ordinateur bureau (CPUWALLMNT) - Support - pour CPU - acier - noir - montable sur mur - pour P/N: WALLSTS1, WALLSTS2",51.99,,,,Largeur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"P/N: WALLSTS1, WALLSTS2",,,Noir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garantie de 5 ans,,,,,,,,,,,,,,,,,,,,,,,,,Acier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2 kg,10 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support - montable sur mur,,,,,,,,,,CPU,,,,,
30039559,UNBW,UNBW,UNBW/HP EO 840 G9 AiOTSi5126008/256 W11P,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30044793,UNBW,UNBW,UNBW/HP Pro Mini 260 G9 i51335U 8/256 Fr,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7314628,HP Flex IO V3 Card,HP INC,"Port série - pour HP Z1 G9; Elite 600 G9, 800 G9; Pro 400 G9; Workstation Z4 G5",19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HP Z1 G9; Elite 600 G9, 800 G9; Pro 400 G9; Workstation Z4 G5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11853612,ASUS ExpertCenter P400 AiO P440VAT BPD121X-TOUCH,ASUSTEK,"TOUCH - Tout-en-un Core i3 i3-1315U / jusqu'à 4.5 GHz - RAM 8 Go - SSD 512 Go - NVMe - UHD Graphics - IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.4, Gigabit Ethernet - Win 11 Pro - moniteur : LED 23.8"" 1920 x 1080 (Full HD) - noir",1021.0,,,,,(50/60 Hz),,,,,,,,,,,10 Mo,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SATA (SATA 6Gb/s),Intel UHD Graphics,,,,Noir,,,,,,,SSD 512 Go - PCI Express 4.0 - M.2 - NVM Express (NVMe),,,,,,,,,,,,,,,,,,,,,,Garantie limitée - 2 ans - enlèvement et retour,,,,,,,,,,,,,,,,,,,,,,"MyASUS, AppDeals, ASUS Business Manager, McAfee (version d'évaluation de 30 jours)",,,,,,,"23.8"" - LED - 1920 x 1080 (Full HD) - 16:9",,,10 Mo,,,,,,,,,,,,,,,,,,,,,,6.9 kg,,,,,,"Intel Core i3 (13ème génération) i3-1315U / 1.2 GHz (jusqu'à 4.5 GHz, (6 cœurs)",,,,,,,,,,8 Go (installé) / 32 Go (maximum) - DDR5 SDRAM,,,,"802.11a, Wi-Fi 5, Wi-Fi 6E, 802.11b/g/n, Bluetooth, 1GbE",,,,,,,,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - tout-en-un,,,,,,,,,,,,,,,,,,
11823636,HP EliteDesk 8 G1i AI,HP INC,"Tour Core Ultra 7 265 / jusqu'à 5.3 GHz - RAM 16 Go - SSD 1 To - NVMe, HDD 2 To - Intel Graphics - Gigabit Ethernet, IEEE 802.11ax (Wi-Fi 6E), Bluetooth 5.3 - Win 11 Pro - moniteur : aucun - clavier : Français - noir Jack - Smart Buy - avec Services informatiques neutres en carbone HP - Service à la porte pour ordinateur de",1899.0,,,,,(50/60 Hz),,,,,,,,,,,30 Mo,,,,,,,Technologie Intel Turbo Boost,,,,,,,Français,,,,,,,,,,,,,,,,,,,,,SATA/NVMe (SATA 6Gb/s / PCIe 4.0 x4 (NVMe)),Intel Graphics Dynamic Video Memory Technology - jusqu'à 8 TOPS,,,,Noir Jack,,,,,,,SSD 1 To - PCI Express - M.2 2280 - NVM Express (NVMe),,,,,,,,,,,,,,,,,,,,HP Wolf Pro Security Edition,,,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,"HP Support Assistant, HP Hotkey Support, HP PC Hardware Diagnostics UEFI, HP Secure Erase, HP BIOSphere, HP Client Catalog (téléchargement gratuit), HP Setup Integrated OOBE, HP Image Assistant (téléchargement gratuit), HP Documentation, HP Notifications, HP Connection Optimizer, HP Sure Click, HP Sure Run, HP Sure Recover, HP Privacy Settings, HP Cloud Recovery, HP Sure Sense, HP Sure Admin, Bibliothèque de scripts de gestion des clients HP (téléchargement gratuit), HP DriveLock, myHP, HSA Fusion pour le commerce, HSA Telemetry pour le commerce, HP Desktop Support Utilities, HP BIOS Recovery, HP Smart Support, Poly Lens management software, HP Manageability Integration Kit (tléchargement gratuit), HP Connect for Microsoft Endpoint Manager, HP Patch Assistant (téléchargement gratuit), HP PC Hardware Diagnostics Windows, HP Services Scan, Paquets de pilotes HP (téléchargement gratuit)",,,,,,,,,,30 Mo L3,,,,,,,,,,,,,EPEAT Gold,,,,,,,,,6.22 kg,,,,,,"Intel Core Ultra 7 (Série 2) 265 / 2.4 GHz (jusqu'à 5.3 GHz, (20 cœurs)",,,HP Smart Buy,,,,,,,16 Go (installé) / 128 Go (maximum) - DDR5 SDRAM - non ECC,,,,"1GbE, 802.11a, 802.11b/g/n, Wi-Fi 5, Wi-Fi 6E, Bluetooth 5.3",,,,,,,Services informatiques neutres en carbone HP - Service à la porte pour ordinateur de bureau,Stéreo,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Ordinateur personnel - tour,,,,,,,,,,HDD 2 To - 7200 tours/min,Intel AI Boost - jusqu'à 13 TOPS,,,,,,,
10371607,HP Workstation Z2 G9,HP INC,Tour - 1 x Core i7 14700K - SSD 1 To - 32Go DDR5 - Nvidia RTX A2000 12Go - moniteur : aucun,2910.0,,,,,,,,,,,,,,,,33 Mo,,,,,,,"Technologie Intel Turbo Boost, 28 fils",,,,,,,Français,,,,,,,,,,,1 carte GPU unique/ GPU intégrée,,,,,,,,,,SATA/NVMe (SATA-600 / NVMe),NVIDIA RTX A2000 / Intel UHD Graphics 770,,,,,,,,,,,SSD 1 To - PCI Express 4.0 - M.2 - NVM Express (NVMe),- SATA 6Gb/s,,,,,,450 kg d'émissions de carbone,,,,,,,,,,,,,HP Wolf Pro Security Edition (1 an),,,,,,,,,,,,,,,,,,,,,,Langue : français / région : France,,"HP Support Assistant, HP Secure Erase, HP BIOS Configuration Utility (téléchargement gratuit), HP Client Catalog (téléchargement gratuit), HP Image Assistant (téléchargement gratuit), HP Documentation, HP Notifications, HP System Software Manager (téléchargement gratuit), HP Sure Click, HP Manageability Integration Kit, HP Privacy Settings, HP Cloud Recovery, HP Sure Admin, WPS Office, HP Client Security Manager Gen6, Bibliothèque de scripts de gestion des clients HP (téléchargement gratuit), HP BIOSphere Gen6, myHP, Touchpoint Customizer pour le commerce, HP Desktop Support Utilities, HP Sure Recover Gen4, HP Management Integration Kit for Microsoft System Center Configuration Manager Gen 4, HP Performance Advisor 3.0, HP Sure Sense Gen2, HP Sure Run Gen5, HP PC Hardware Diagnostics Windows, HP Sure Start Gen7, Paquets de pilotes HP (téléchargement gratuit), HP UEFI BIOS Certification level 2.7B",,,,,,,,,,33 Mo L3,12 Go GDDR6 SDRAM,,,,,,,,,,,,ENERGY STAR,,,,,,,,,6.2 kg,,,,,,"1 x Intel Core i7 (14ème génération) i7-14700K (jusqu'à 5.6 GHz, (20 cœurs)",,,,,,,,,,32 Go DDR5 SDRAM - non ECC,,,,1GbE,,,,,,,,,,Pas de disque optique,,,,Windows 11 Pro,,,,,,,,,,,,,,,,,,,Poste de travail - tour,,,,,,,,,,,,,,,,,,
