id,nom,marque,caracteristiques,prix,Accélérateur graphique,Affichage,Affichage (2ème),Autonomie en communication,Avertissement sur les couleurs de l'image,Caméra arrière,Caméra avant,Caméra principale,Carte SIM,Carte mémoire intégrée,Cartes mémoire flash prises en charge,Catégorie SAR (Belgique),Classe énergétique,Code QR du label énergétique URL,Connecteurs,Couleur,Deuxième caméra,Deuxième caméra avant,Dispositifs de sécurité,Débit d'absorption spécifique (DAS),Délai d'attente,Empreinte carbone,Fonctions,Format,Fournisseur de services,Garantie du fabricant,Indice de réparabilité,Intelligence Apple,Interface sans fil,Localisation,Matériaux de terres rares,Modem,Mémoire,Normes de facturation sans fil,Numéro de modèle du fabricant,Poids,Processeur,Protection,Quatrième caméra,RAM,Services de messagerie,Stockage,Système d'exploitation,Troisième caméra,Type de Produit,Type de tarification,Unité de traitement neural (NPU),Écran (non déplié)
10459855,Apple iPhone 16 Plus,APPLE,"5G smartphone - double SIM / Mémoire interne 256 Go - écran OEL - 6.7"" - 2796 x 1290 pixels - 2x caméras arrière 48 MP, 12 MP - front camera 12 MP - teal",901.83,,"Écran OEL - 2796 x 1290 pixels - 6.7"" - 460 ppi - Super Retina XDR Display - HDR - revêtement oléophobe antitrace, Ceramic Shield",,,,,12 mégapixels f/1.9 - automatique,48 mégapixels - 2x zoom optique - 26 mm - f/1.6 - mise au point : automatique,"Double SIM - nano SIM, Carte SIM électronique (e-SIM)",,,,Classe B,Https://eprel.ec.europa.eu/qr/2251147,USB-C,Teal,12 mégapixels - lentille ultra grand angle 13 mm - f/2.2,,Reconnaissance faciale,1.24 W/kg (head) ¦ 1.33 W/kg (body) ¦ 1.75 W/kg (membre),,60 kg d'émissions de carbone,,,Non spécifié,1 an de garantie,8 (sur 10),Oui,"NFC, UWB, Bluetooth, Wi-Fi 7",,100 % d'éléments de terre rare recyclés,,256 Go,"Qi, Qi2",A3290,199 g,Apple A18 (6 cœurs),"Résistant à l'eau, résistant aux éclaboussures, résistant à la poussière",,,,,iOS 18,,5G smartphone,,Apple 16-core Neural Engine,
10459863,Apple iPhone 16 Plus,APPLE,"5G smartphone - double SIM / Mémoire interne 128 Go - écran OEL - 6.7"" - 2796 x 1290 pixels - 2x caméras arrière 48 MP, 12 MP - front camera 12 MP - rose",793.5,,"Écran OEL - 2796 x 1290 pixels - 6.7"" - 460 ppi - Super Retina XDR Display - HDR - revêtement oléophobe antitrace, Ceramic Shield",,,,,12 mégapixels f/1.9 - automatique,48 mégapixels - 2x zoom optique - 26 mm - f/1.6 - mise au point : automatique,"Double SIM - nano SIM, Carte SIM électronique (e-SIM)",,,,Classe B,Https://eprel.ec.europa.eu/qr/2251147,USB-C,Rose,12 mégapixels - lentille ultra grand angle 13 mm - f/2.2,,Reconnaissance faciale,1.24 W/kg (head) ¦ 1.33 W/kg (body) ¦ 1.75 W/kg (membre),,60 kg d'émissions de carbone,,,Non spécifié,1 an de garantie,8 (sur 10),Oui,"NFC, UWB, Bluetooth, Wi-Fi 7",,100 % d'éléments de terre rare recyclés,,128 Go,"Qi, Qi2",A3290,199 g,Apple A18 (6 cœurs),"Résistant à l'eau, résistant aux éclaboussures, résistant à la poussière",,,,,iOS 18,,5G smartphone,,Apple 16-core Neural Engine,
10459853,Apple iPhone 16 Plus,APPLE,"5G smartphone - double SIM / Mémoire interne 128 Go - écran OEL - 6.7"" - 2796 x 1290 pixels - 2x caméras arrière 48 MP, 12 MP - front camera 12 MP - noir",793.5,,"Écran OEL - 2796 x 1290 pixels - 6.7"" - 460 ppi - Super Retina XDR Display - HDR - revêtement oléophobe antitrace, Ceramic Shield",,,,,12 mégapixels f/1.9 - automatique,48 mégapixels - 2x zoom optique - 26 mm - f/1.6 - mise au point : automatique,"Double SIM - nano SIM, Carte SIM électronique (e-SIM)",,,,Classe B,Https://eprel.ec.europa.eu/qr/2251147,USB-C,Noir,12 mégapixels - lentille ultra grand angle 13 mm - f/2.2,,Reconnaissance faciale,1.24 W/kg (head) ¦ 1.33 W/kg (body) ¦ 1.75 W/kg (membre),,60 kg d'émissions de carbone,,,Non spécifié,1 an de garantie,8 (sur 10),Oui,"NFC, UWB, Bluetooth, Wi-Fi 7",,100 % d'éléments de terre rare recyclés,,128 Go,"Qi, Qi2",A3290,199 g,Apple A18 (6 cœurs),"Résistant à l'eau, résistant aux éclaboussures, résistant à la poussière",,,,,iOS 18,,5G smartphone,,Apple 16-core Neural Engine,
9908673,Motorola RAZR 50 Ultra,MOTOROLA,"5G smartphone - double SIM - RAM 12 Go / Mémoire interne 512 Go - écran pOLED - 6.9"" - 2640 x 1080 pixels (165 Hz) - 2x caméras arrière 50 MP, 50 MP - front camera 32 MP - bleu nuit",999.17,,"Écran pOLED - 2640 x 1080 pixels - 6.9"" - 413 ppi - (165 Hz) - 22:9 - Foldable AMOLED (LTPO) - HDR - vers l'intérieur - pliable","Écran pOLED - couleur - 4""",,,,32 mégapixels f/2.4,50 mégapixels - f/1.7 - mise au point : automatique,"Double SIM - nano SIM, Carte SIM électronique (e-SIM)",,,,,,USB-C,Bleu nuit,50 mégapixels - téléobjectif - 2x zoom optique - f/2.0,,"Lecteur d'empreintes (côté), reconnaissance faciale",0.88 W/kg (head) ¦ 1.33 W/kg (body) ¦ 2.67 W/kg (membre),,,,"Clapet (escamotable) - écran tactile, double écran",Non spécifié,,,,"NFC, Bluetooth, Wi-Fi 7",,,,RAM 12 Go / 512 Go,Charge sans fil inversée,,189 g,Qualcomm Snapdragon 8s Gen 3,,,,,,Android 14 avec My UX,,5G smartphone,,,
11862066,Samsung Galaxy A17 5G Noir 128 Go,SAMSUNG,"5G smartphone - double SIM - RAM 4 Go / Mémoire interne 128 Go - microSD slot - écran OEL - 6.7"" - 2340 x 1080 pixels (90 Hz) - 3 x caméras arrière 50 MP, 5 MP, 2 MP - front camera 13 MP - noir",218.4,,"Écran OEL - 2340 x 1080 pixels - 6.7"" - 387 ppi - (90 Hz) - Super AMOLED - Corning Gorilla Glass Victus (verre résistant aux rayures)",,,,,13 mégapixels f/2.0 - sans mise au point,50 mégapixels - f/1.8 - mise au point : automatique,Double SIM - nano SIM,,microSDXC fente - jusqu'à 2 To,,,,USB-C,Noir,5 mégapixels - lentille ultra grand angle - f/2.2,,"Reconnaissance faciale, lecteur d'empreintes (côté)",0.665 W/kg (head) ¦ 0.972 W/kg (body) ¦ 2.53 W/kg (membre),,,,,Non spécifié,Garantie de 2 ans,,,"NFC, Wi-Fi 5, Bluetooth",,,,RAM 4 Go / 128 Go,,SM-A176B/DS,192 g,Samsung Exynos 1330 2.4 GHz (8 cœurs),"Résistant à l'eau, résistant à la poussière",,,,,Android 15 avec One UI 7,2 mégapixels - f/2.4 - appareil photo macro,5G smartphone,,,
9745866,Motorola Edge 50 Pro,MOTOROLA,"5G smartphone - double SIM - RAM 12 Go / Mémoire interne 512 Go - écran pOLED - 6.7"" - 2712 x 1220 pixels (144 Hz) - 3 x caméras arrière 50 MP, 13 MP, 10 MP - front camera 50 MP - beauté noire",583.33,Qualcomm ADRENO,"Écran pOLED - 2712 x 1220 pixels - 6.7"" - 446 ppi - (144 Hz) - 20:9 - LTPS - HDR",,,,,50 mégapixels f/1.9,50 mégapixels - f/1.4 - mise au point : automatique mise au point automatique du laser : - concentration laser,"Double SIM - nano SIM, Carte SIM électronique (e-SIM)",,,,,,USB-C,Beauté noire,13 mégapixels - lentille ultra grand angle - f/2.2,,"Lecteur d'empreintes (sous l'écran), reconnaissance faciale",,,,,,Non spécifié,,,,"Bluetooth, NFC, Wi-Fi 6E, Wi-Fi 6",,,,RAM 12 Go / 512 Go,,,186 g,Qualcomm Snapdragon 7 Gen 3 2.63 GHz,"Revêtement anti-traces de doigts, résistant à l'eau, résistant à la poussière",,,,,Android 14 avec My UX,10 mégapixels - téléobjectif - 3x zoom optique - f/2.0,5G smartphone,,Qualcomm Hexagon,
11892338,Samsung Galaxy S25 FE 5G Bleu Clair 128Go,SAMSUNG,"5G smartphone - double SIM - RAM 8 Go / Mémoire interne 128 Go - écran OEL - 6.7"" - 2340 x 1080 pixels (120 Hz) - 3 x caméras arrière 50 MP, 12 MP, 8 MP - front camera 12 MP - bleu glacé",741.0,,"Écran OEL - 2340 x 1080 pixels - 6.7"" - (120 Hz) - Dynamic AMOLED 2X - Corning Gorilla Glass Victus+ (verre résistant aux rayures)",,,,,12 mégapixels f/2.2 - sans mise au point,50 mégapixels - objectif grand angle - f/1.8 - mise au point : automatique,"Double SIM - nano SIM, Carte SIM électronique (e-SIM)",,,,,Https://eprel.ec.europa.eu/qr/2409885,USB-C,Bleu glacé,12 mégapixels - lentille ultra grand angle - f/2.2,,Lecteur d'empreintes,0.544 W/kg (head) ¦ 1.575 W/kg (body) ¦ 1.9 W/kg (membre),,,,,Non spécifié,Garantie de 2 ans,,,"NFC, Wi-Fi 6, Wi-Fi 6E, Bluetooth",,,,RAM 8 Go / 128 Go,"WPC, Qi, Fast Wireless Charging, Wireless PowerShare",SM-S731B/DS,190 g,Samsung Exynos 2400 3.2 GHz (10 cœurs),"Résistant à l'eau, résistant à la poussière",,,,,Android 16 avec One UI 8,8 mégapixels - téléobjectif - 3x zoom optique - f/2.4,5G smartphone,,,
9787823,Samsung Galaxy S24 5G Noir 128Go,SAMSUNG,"5G smartphone - double SIM - RAM 8 Go / Mémoire interne 128 Go - écran OEL - 6.2"" - 2340 x 1080 pixels (120 Hz) - 3 x caméras arrière 50 MP, 12 MP, 10 MP - front camera 12 MP - noir onyx",928.2,,"Écran OEL - 2340 x 1080 pixels - 6.2"" - 418 ppi - (120 Hz) - Infinity-O Dynamic AMOLED 2X - HDR - Corning Gorilla Glass Victus 2 (verre résistant aux rayures)",,,,,12 mégapixels f/2.2 - automatique,50 mégapixels - objectif grand angle - f/1.8 - mise au point : automatique,"Double SIM - nano SIM, Carte SIM électronique (e-SIM)",,,,Classe A,Https://eprel.ec.europa.eu/qr/2284555,USB-C,Noir onyx,12 mégapixels - lentille ultra grand angle - f/2.2,,"Lecteur d'empreintes (sous l'écran), reconnaissance faciale",0.869 W/kg (head) ¦ 1.35 W/kg (body) ¦ 2.13 W/kg (membre),,,,,Non spécifié,Garantie de 2 ans,8.5 (sur 10),,"NFC, Wi-Fi 6, Wi-Fi 6E, Bluetooth",,,,RAM 8 Go / 128 Go,"WPC, Qi, Fast Wireless Charging 2.0, Wireless PowerShare",SM-S921B/DS,167 g,Samsung Exynos 2400 for Galaxy 3.2 GHz (10 cœurs),"Anti-poussière, anti-éclaboussement, résistant à l'eau",,,,,Android 14 avec Samsung One UI 6.1,10 mégapixels - téléobjectif - 3x zoom optique - f/2.4,5G smartphone,,,
9787824,Samsung Galaxy S24 5G Noir 256Go,SAMSUNG,"5G smartphone - double SIM - RAM 8 Go / Mémoire interne 256 Go - écran OEL - 6.2"" - 2340 x 1080 pixels (120 Hz) - 3 x caméras arrière 50 MP, 12 MP, 10 MP - front camera 12 MP - noir onyx",982.8,,"Écran OEL - 2340 x 1080 pixels - 6.2"" - 418 ppi - (120 Hz) - Infinity-O Dynamic AMOLED 2X - HDR - Corning Gorilla Glass Victus 2 (verre résistant aux rayures)",,,,,12 mégapixels f/2.2 - automatique,50 mégapixels - objectif grand angle - f/1.8 - mise au point : automatique,"Double SIM - nano SIM, Carte SIM électronique (e-SIM)",,,,,Https://eprel.ec.europa.eu/qr/2284555,USB-C,Noir onyx,12 mégapixels - lentille ultra grand angle - f/2.2,,"Lecteur d'empreintes (sous l'écran), reconnaissance faciale",0.869 W/kg (head) ¦ 1.35 W/kg (body) ¦ 2.13 W/kg (membre),,,,,Non spécifié,Garantie de 2 ans,8.5 (sur 10),,"NFC, Wi-Fi 6, Wi-Fi 6E, Bluetooth",,,,RAM 8 Go / 256 Go,"WPC, Qi, Fast Wireless Charging 2.0, Wireless PowerShare",SM-S921B/DS,167 g,Samsung Exynos 2400 for Galaxy 3.2 GHz (10 cœurs),"Anti-poussière, anti-éclaboussement, résistant à l'eau",,,,,Android 14 avec Samsung One UI 6.1,10 mégapixels - téléobjectif - 3x zoom optique - f/2.4,5G smartphone,,,
9787827,Samsung Galaxy S24 Ultra 5G Noir 256Go Entreprise Edition,SAMSUNG,"Enterprise Edition - 5G smartphone - double SIM - RAM 12 Go / Mémoire interne 256 Go - écran OEL - 6.8"" - 3120 x 1440 pixels (120 Hz) - 4x caméras arrière 200 MP, 50 MP, 12 MP, 10 MP - front camera 12 MP - noir titane",1527.5,,"Écran OEL - 3120 x 1440 pixels - 6.8"" - (120 Hz) - Dynamic AMOLED 2X - Corning Gorilla Glass Armor (verre résistant aux rayures)",,,,,12 mégapixels f/2.2 - automatique,200 mégapixels - objectif grand angle - f/1.7 - mise au point : automatique,"Double SIM - nano SIM, Carte SIM électronique (e-SIM)",,,,,,USB-C,Noir titane,50 mégapixels - téléobjectif - 5x zoom optique - f/3.4,,Lecteur d'empreintes,1.056 W/kg (head) ¦ 1.3 W/kg (body) ¦ 2.4 W/kg (membre),,,,,Non spécifié,Garantie de 3 ans,8.5 (sur 10),,"NFC, UWB, Bluetooth, Wi-Fi 7, Wi-Fi 7",,,,RAM 12 Go / 256 Go,"WPC, Qi, Fast Wireless Charging 2.0, Wireless PowerShare",SM-S928B/DS,232 g,Qualcomm Snapdragon 8 Gen 3 for Galaxy 3.39 GHz (8 cœurs),"Anti-poussière, anti-éclaboussement, résistant à l'eau",10 mégapixels - téléobjectif - 3x zoom optique - f/2.4,,,,Android 14 avec Samsung One UI 6.1,12 mégapixels - lentille ultra grand angle - f/2.2,5G smartphone,,,
10492054,Samsung Galaxy A16 4G Gris 128 Go,SAMSUNG,"4G smartphone - double SIM - RAM 4 Go / Mémoire interne 128 Go - microSD slot - écran OEL - 6.7"" - 2340 x 1080 pixels (90 Hz) - 3 x caméras arrière 50 MP, 5 MP, 2 MP - front camera 13 MP - gris",206.7,ARM Mali-G68 MP2,"Écran OEL - 2340 x 1080 pixels - 6.7"" - 387 ppi - (90 Hz) - 19.5:9 - Super AMOLED - verre AGS Asahi, Dragontrail PRO (verre résistant aux rayures)",,,,,13 mégapixels f/2.0 - sans mise au point,50 mégapixels - objectif grand angle - f/1.8 - mise au point : automatique,Double SIM - nano SIM,,microSDXC fente - jusqu'à 1.5 To,,Classe B,Https://eprel.ec.europa.eu/qr/2302934,USB-C,Gris,5 mégapixels - lentille ultra grand angle - f/2.2,,"Reconnaissance faciale, lecteur d'empreintes (côté)",0.312 W/kg (head) ¦ 1.083 W/kg (body) ¦ 2.82 W/kg (membre),,,,,Non spécifié,Garantie de 2 ans,8.3 (sur 10),,"NFC, Wi-Fi 5, Bluetooth",,,,RAM 4 Go / 128 Go,,SM-A165F/DSB,200 g,MediaTek Helio G99 MT6789V/CD / 2.2 GHz (8 cœurs),"Résistant à l'eau, résistant à la poussière",,,,,Android 14 avec One UI Core 6.1,2 mégapixels - f/2.4 - appareil photo macro,4G smartphone,,,
10451663,Galaxy S24 FE 5G Vert 128Go,SAMSUNG,"5G smartphone - double SIM - RAM 8 Go / Mémoire interne 128 Go - écran OEL - 6.7"" - 2340 x 1080 pixels (120 Hz) - 3 x caméras arrière 50 MP, 12 MP, 8 MP - front camera 10 MP - menthe",741.0,,"Écran OEL - 2340 x 1080 pixels - 6.7"" - (120 Hz) - Dynamic AMOLED 2X - Corning Gorilla Glass Victus+ (verre résistant aux rayures)",,,,,10 mégapixels f/2.4 - sans mise au point,50 mégapixels - objectif grand angle - f/1.8 - mise au point : automatique,"Double SIM - nano SIM, Carte SIM électronique (e-SIM)",,,,,Https://eprel.ec.europa.eu/qr/2284557,USB-C,Menthe,12 mégapixels - lentille ultra grand angle - f/2.2,,Lecteur d'empreintes,0.857 W/kg (head) ¦ 1.29 W/kg (body) ¦ 2.55 W/kg (membre),,,,,Non spécifié,Garantie de 2 ans,8.4 (sur 10),,"NFC, Wi-Fi 6, Wi-Fi 6E, Bluetooth",,,,RAM 8 Go / 128 Go,"WPC, Qi, Fast Wireless Charging, Wireless PowerShare",SM-S721B/DS,213 g,Samsung Exynos 2400e 3.1 GHz (10 cœurs),"Contre les saletés, résistant à l'eau, résistant à la poussière, résistant au sable",,,,,Android 14 avec Samsung One UI 6.1,8 mégapixels - téléobjectif - 3x zoom optique - f/2.4,5G smartphone,,,
11516584,Samsung Galaxy A36 5G Noir 256 Go,SAMSUNG,"5G smartphone - double SIM - RAM 8 Go / Mémoire interne 256 Go - écran OEL - 6.7"" - 2340 x 1080 pixels (120 Hz) - 3 x caméras arrière 50 MP, 8 MP, 5 MP - front camera 12 MP - noir génial",435.5,Qualcomm ADRENO,"Écran OEL - 2340 x 1080 pixels - 6.7"" - (120 Hz) - Super AMOLED - Corning Gorilla Glass Victus+ (verre résistant aux rayures)",,,,,12 mégapixels f/2.2 - sans mise au point,50 mégapixels - objectif grand angle - f/1.8 - mise au point : automatique,"Double SIM - nano SIM, Carte SIM électronique (e-SIM)",,,,,Https://eprel.ec.europa.eu/qr/2301641,USB-C,Noir génial,8 mégapixels - lentille ultra grand angle - f/2.2,,,0.525 W/kg (head) ¦ 1.293 W/kg (body) ¦ 1.6 W/kg (membre),,,,,Non spécifié,Garantie de 2 ans,8.4 (sur 10),,"NFC, Wi-Fi 6, Bluetooth",,,,RAM 8 Go / 256 Go,,SM-A366B/DS,195 g,Qualcomm Snapdragon 6 Gen 3 SM6475 / 2.4 GHz (8 cœurs),"Résistant à l'eau, résistant à la poussière",,,,,Android 15 avec One UI 7,5 mégapixels - f/2.4 - appareil photo macro,5G smartphone,,Qualcomm Hexagon,
