id,nom,marque,caracteristiques,prix,Accessoires compris,Améliorations d'image,Audio,Avertissement sur les couleurs de l'image,Bruitages,Caméra,Capacité de stockage,Caractéristiques,Cartes mémoire prises en charge,Certification Microsoft,Chaînage en marguerites,Classe de diagonale,Classe énergétique,Code QR du label énergétique URL,Commutateur clavier-écran-souris,Compatible HDR,Connecteurs d'entrée,Connectivité,Consommation d'énergie annuelle,Consommation en fonctionnement,Consommation électrique en mode marche,Consommation électrique en veille,Contrôleur graphique,Conçu pour,Couleur,Câbles inclus,Densité par pixel,Dimensions (LxPxH) - avec base,Dimensions (LxPxH) - avec socle (orientation paysage),Dimensions (LxPxH) - avec support,"Dimensions (LxPxH) - avec support (orientation paysage, position la plus haute)",Dimensions (LxPxH) - avec support (position la plus basse),Dimensions (LxPxH) - avec support (position la plus haute),Dimensions (LxPxH) - sans base,Dimensions (LxPxH) - sans support,Dimensions (LxPxH) - unité d'affichage,Disque dur,Empreinte carbone,Entrée audio,Ethernet intégré,Facteur de forme,Fonctions commerciales,Format HDR,Format d'affichage,Format de l'image,Formats vidéo d'entrée,Fourni avec,Gamme de couleurs,Garantie du fabricant,Haut-parleurs,Interface PC,Interface vidéo,Interfaces,Jeu,Lecteur de carte,Localisation,Logiciel(s) inclus,Luminosité,Matériaux de terres rares,Modes vidéo,Moniteur,Nombre d'écrans,Nombre de ports HDMI,Normes de conformité,Normes environnementales,Plate-forme,Plateforme,Poids,Prise en charge des couleurs,Processeur,Programme de ventes par le fabricant,RAM,Rapport de contraste,Revêtement de l'écran,Réglages de la position de l'écran,Réseaux,Résolution,Résolution maximale,Résolution native,Services de diffusion en streaming sur Internet,Services inclus,Stockage optique,Système d'exploitation fourni,Système de haut-parleurs,Taille d'écran recommandée,Taille de la diagonale,Taux d'image et technologie d'amélioration,Taux de trame (max),Technologie,Technologie 24p,Technologie Adaptive-Sync,Technologie HDR,Technologie de connectivité,Technologie de rétroéclairage LCD,Temps de réponse,Tension,Tuner TV numérique,Tuner de télévision,Type,Type de Produit,Type de panneau,Type de tarification,USB,Unité d'affichage pour mur vidéo,Utilisation commerciale,Utilisation recommandée,Webcam intégrée,Écran incurvé
11844264,Samsung S32FM702UU,SAMSUNG,"M70F Series - écran LED - Intelligent - 32"" - 3840 x 2160 4K UHD (2160p) @ 60 Hz - VA - 300 cd/m² - 3000:1 - HDR10 - 4 ms - 2xHDMI, USB-C - haut-parleurs - noir",429.0,,,,,,,,"Wi-Fi, adaptateur Bluetooth 5.2, USB 2,0/concentrateur USB-C, PD USB 65 Watt",,,,,Classe F,Https://eprel.ec.europa.eu/qr/2244062,,HDR10,"2xHDMI, USB-C",,,,,,,,Noir,,,,,71.61 cm x 19.35 cm x 51.7 cm,,,,,,,,,,,16:9,,,,,,,72% NTSC (CIE 1976),,,,,,,,,,300 cd/m²,,,,,,"CEC, HDCP 2.2",,,,6.5 kg,1 milliard de couleurs,,,,3000:1,,Inclinaison,,,,4K UHD (2160p) 3840 x 2160 à 60 Hz,,,,,,,,,,,,,,,,4 ms (gris à gris),CA 100-240 V,,,,,VA,,,,,,,
11836086,iiyama ProLite XUB3297QSNP-B1,IIYAMA,"B1 - Écran LED - 32"" (31.5"" visualisable) - 2560 x 1440 QHD @ 100 Hz - IPS - 350 cd/m² - 1000:1 - 1 ms - HDMI, DisplayPort, USB-C - haut-parleurs - noir, mat",307.5,,,,,,,,"Commutateur KVM, concentrateur à USB 3.2 de génération 1",,,Oui,,Classe F,,,,"HDMI, DisplayPort, USB-C",,,,,,,,"Noir, mat",,0.273 mm,,,,,71.4 cm x 24.55 cm x 45.2 cm,,,,,,,,Oui,16:9,,,,,,,"72% NTSC, 99% sRGB",Garantie de 5 ans,,,,,,,,,350 cd/m²,,,,,,"TUV GS, DDC-2B, DDC/CI, RoHS, WEEE, PSE Mark, REACH, ERP, VCCI Class B, EAC, REACH SvHC, UKCA",TCO Certified Displays 9,,,9.5 kg,"1,07 milliards de couleurs",,,,1000:1 / 80000000:1 (dynamique),Mat,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,QHD 2560 x 1440 à 100 Hz,,,,,,,,,,,,,,,,1 ms (MPRT),CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
11762209,Dell Pro Plus P3225QE,DELL,"Écran LED - 32"" (31.5"" visualisable) - 3840 x 2160 4K @ 100 Hz - IPS - 350 cd/m² - 1500:1 - 5 ms - HDMI, DisplayPort, USB-C - BTO - avec 3 ans de service matériel de base avec Advanced Exchange après diagnostic à distance",528.0,,,,,,,,"Hub USB 3.2 de 1re génération/USB-C, PD USB 90 Watt",,,,,Classe F,Https://eprel.ec.europa.eu/qr/2156649,,,"HDMI, DisplayPort, USB-C",,,,27.8 Watt,,,,,,0.1816 mm,,,,,,71.34 cm x 21.5 cm x 61.9 cm,,,,,328 kg d'émissions de carbone,,Oui,16:9,,,,,,,99% sRGB (CIE 1931),,,,,,,,,,350 cd/m²,,,,,,"Plug and Play, RoHS, sans BFR, DisplayPort 1.4, HDCP 2.2, PVC-free, Certification de confort oculaire TUV Rheinland (4 étoiles)","TCO Certified Edge Displays, Certifié TCO, génération 10, pour écrans, ENERGY STAR EPEAT Gold",,,9.52 kg,"1,07 milliards de couleurs",,,,1500:1,"Anti-éblouissement, 3H Hard Coating","Hauteur, pivot (rotation), pivotant, inclinaison",,,,4K 3840 x 2160 à 100 Hz,,3 ans de service matériel de base avec Advanced Exchange après diagnostic à distance,,,,,,,,,,,,,,"5 ms (rapide), 8 ms (normal)",CA 100-240 V (50/60 Hz),,,,,IPS,BTO,,,,,,
4995140,NEC MultiSync EA241WU-BK,NEC,"BK - Écran LED - 24"" - 1920 x 1200 @ 60 Hz - IPS - 300 cd/m² - 1000:1 - 5 ms - HDMI, DVI-D, VGA, DisplayPort - haut-parleurs - noir",366.0,,,,,,,,Concentrateur USB 3.0,,,,,Classe A+,,,,"HDMI, DVI-D, VGA, DisplayPort",,22 kWh,,15 Watt,,,,Noir,,0.27 mm,,,53.1 cm x 25 cm x 51.5 cm,,,,,,,,,,,,,,,,,,,Garantie de 3 ans,,,,,,,,,300 cd/m²,,,,,,"TUV GS, DDC-2B, TUV Ergo, PSB, RoHS, ISO 9241-307, WEEE, EAC, VESA DDCi","TCO Certified Edge Displays, TCO Certified Displays 9, ENERGY STAR",,,6.7 kg,"16,7 millions de couleurs",,,,1000:1 / 5000:1 (dynamique),,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,1920 x 1200 à 60 Hz,,,,,,,,,,,,,,,,5 ms,CA 120/230 V (50/60 Hz),,,,,IPS,,,,,,,
9812207,LG UltraFine 32UQ850V-W,LG ELECTRO,"W - UQ850V Series - écran LED - 32"" - 3840 x 2160 4K @ 60 Hz - IPS - 500 cd/m² - 2000:1 - DisplayHDR 400 - 5 ms - 2xHDMI, DisplayPort, USB-C - haut-parleurs",545.99,,,,,,,,"Commutateur KVM, PD USB 90 Watt",,,,,Classe G,Https://eprel.ec.europa.eu/qr/1850789,,HDR10 / DisplayHDR 400,"2xHDMI, DisplayPort, USB-C",,,,,,,,,,0.1845 mm,,,71.45 cm x 23.93 cm x 59.78 cm,,,,,,,,,,,16:9,,,,,,,98% DCI-P3 (CIE 1976),,,,,,,,,,500 cd/m²,,,,,,UL/cUL,,,,7.15 kg,"1,07 milliards de couleurs",,,,2000:1,Anti-éblouissement,"Hauteur, pivot (rotation), inclinaison",,,,4K 3840 x 2160 à 60 Hz,,,,,,,,,,,,AMD FreeSync,,,,5 ms (gris à gris rapide),,,,,,IPS,,,,,,,
8624189,Lenovo R25i-30,LENOVO,"30 - Écran LED - 25"" (24.5"" visualisable) - 1920 x 1080 Full HD (1080p) @ 165 Hz - IPS - 400 cd/m² - 1000:1 - 0.5 ms - HDMI, DisplayPort - haut-parleurs - noir corbeau",191.59,,,,,,,,,,,,,Classe E,Https://eprel.ec.europa.eu/qr/1609249,,,"HDMI, DisplayPort",,,,,,,,Noir corbeau,,0.283 mm,,,,,,55.73 cm x 25.88 cm x 49.92 cm,,,,,,,,16:9,,,,,,,"99% sRGB, 90% DCI-P3",Garantie de 3 ans,,,,,,,Anglais / Europe,,400 cd/m²,,,,,,"RoHS, VOC, TUV Rheinland Eye Comfort Certification, TUV Rheinland Low Blue Light (Hardware Solution), TUV Rheinland Eyesafe 2.0 Display",,,,4.9 kg,"16,7 millions de couleurs",,,,1000:1 / 3000000:1 (dynamique),Anti-éblouissement,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,Full HD (1080p) 1920 x 1080 à 165 Hz,,,,,,,,,,,,AMD FreeSync Premium,,,,"0.5 ms (MPRT), 3 ms (niveau 3), 2 ms (niveau 4), 4 ms (niveau 2), 5 ms (niveau 1)",CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
10605221,iiyama G-MASTER Black Hawk GB2445HSU-B2,IIYAMA,"MASTER Black Hawk GB2445HSU-B2 - Écran LED - 24"" - 1920 x 1080 Full HD (1080p) @ 100 Hz - IPS - 300 cd/m² - 1300:1 - 1 ms - HDMI, DisplayPort - haut-parleurs - noir mat",107.5,,,,,,,,Concentrateur USB 2.0,,,,,Classe E,Https://eprel.ec.europa.eu/qr/2025217,,,"HDMI, DisplayPort",,,,,,,,Noir mat,,0.275 mm,,,,,,,,,,,,,,16:9,,,,,,,,Garantie de 3 ans,,,,,,,,,300 cd/m²,,,,,,"RoHS, WEEE, PSE Mark, REACH, TUV Bauart, ERP, VCCI Class B, EAC, UKCA",,,,4.4 kg,"16,7 millions de couleurs",,,,1300:1 / 80000000:1 (dynamique),Mat,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,Full HD (1080p) 1920 x 1080 à 100 Hz,,,,,,,,,,,,,,,,1 ms (MPRT),CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
10201178,HP 727pk,HP INC,"Series 7 Pro - écran LED - 27"" - 3840 x 2160 4K @ 60 Hz - IPS Black - 400 cd/m² - 2000:1 - DisplayHDR 400 - 5 ms - Thunderbolt 4, HDMI, DisplayPort - noir, argent",741.0,,,,,,,,"Commutateur KVM, USB 3.2 Gen 2 hub, PD USB 100 Watt",,,Oui,,Classe F,,,DisplayHDR 400,"Thunderbolt 4, HDMI, DisplayPort",,,,26 Watt,,,,"Noir, argent",,0.15 mm,,,61.34 cm x 22.52 cm x 54.05 cm,,,,,,,,,,Oui,16:9,,,,,,,"100% sRGB, 98% DisplayP3",Garantie de 3 ans,,,,,,,Anglais / Europe,,400 cd/m²,,,,,,"CSA, UL, VCCI, BSMI, GS, NOM, TUV S, CB, CCC, PSB, FCC, ISO 9241-307, KCC, WEEE, KC, CECP, CEL, EAC, ISC, RCM, CEL Grade 2, SEPA, BIS, faible halogène, ICE, UAE, Belarus Energy, Korea MEPS, Ukraine EE","TCO Certified Edge Displays, TCO Certified Displays 9, Certifié TCO, génération 10, pour écrans, ENERGY STAR",,,6.5 kg,"1,07 milliards de couleurs",,,,2000:1,"Anti-éblouissement, 3H Hard Coating, Diffusion globale de 25 %","Hauteur, pivot (rotation), pivotant, inclinaison",,,,4K 3840 x 2160 à 60 Hz,,,,,,,,,,,,,,,,5 ms (gris à gris avec Overdrive),CA 100-240 V (50/60 Hz),,,,,IPS Black,,,,,,,
11911656,iiyama G-MASTER G4380UHSU-B2,IIYAMA,"MASTER G4380UHSU-B2 - Écran LED - 43"" (42.5"" visualisable) - 3840 x 2160 4K UHD (2160p) @ 144 Hz - VA - 550 cd/m² - 4000:1 - 0.4 ms - 2xHDMI, 2xDisplayPort - haut-parleurs - noir, mat",739.0,,,,,,,,Concentrateur à USB 3.2 de génération 1,,,,,Classe F,Https://eprel.ec.europa.eu/qr/2339200,,,"2xHDMI, 2xDisplayPort",,,,,,,,"Noir, mat",,0.245 mm,,,97.75 cm x 25.1 cm x 62.15 cm,,,,,,,,,,,16:9,,,,,,,,Garantie de 3 ans,,,,,,,,,550 cd/m²,,,,,,"VCCI, DDC/CI, RoHS, WEEE, PSE Mark, REACH, TUV Bauart, ERP, EAC, REACH SvHC, UKCA",,,,14.8 kg,"1,07 milliards de couleurs",,,,4000:1 / 80000000:1 (dynamique),Haze 2%,Inclinaison,,,,"4K UHD (2160p) 3840 x 2160 (DisplayPort: 144 Hz, HDMI: 120 Hz)",,,,,,,,,,,,AMD FreeSync Premium,,,,0.4 ms (MPRT),CA 100-240 V (50/60 Hz),,,,,VA,,,,,,,
5650805,Philips 243B1,PHILIPSMMD,"Écran LED - 24"" (23.8"" visualisable) - 1920 x 1080 Full HD (1080p) @ 75 Hz - IPS - 250 cd/m² - 1000:1 - 4 ms - HDMI, DisplayPort, USB-C - haut-parleurs - texture noire",238.0,,,,,,,,"Concentrateur USB 3.2, PD USB 90 Watt",,,,,Classe D,Https://eprel.ec.europa.eu/qr/388593,,,"HDMI, DisplayPort, USB-C",,14 kWh,,,,,,Texture noire,,0.275 mm,,,54 cm x 20.5 cm x 50.1 cm,,,,,,,,,,Oui,16:9,,,,,,,"107% sRGB, 91% NTSC",,,,,,,,,,250 cd/m²,,,,,,"Plug and Play, homologué FFC de classe B, TUV GS, VCCI, ICES-003, SASO, SEMKO, CCC, TUV Ergo, DDC/CI, RoHS, WEEE, KUCAS, EPA, cETLus, RCM, CU-EAC, DisplayPort 1.2, HDCP 1.4","TCO Certified Edge Displays, TCO Certified Displays 9, ENERGY STAR",,,4.98 kg,"16,7 millions de couleurs",,,,1000:1 / 50000000:1 (dynamique),"Diffusion globale de 25 %, anti-glare 3H hardness","Hauteur, pivot (rotation), pivotant, inclinaison",,,,Full HD (1080p) 1920 x 1080 à 75 Hz,,,,,,,,,,,,VESA Adaptive-Sync,,,,4 ms (gris à gris),CA 120/230 V (50/60 Hz),,,,,IPS,,,,,,,
8315865,Lenovo ThinkCentre Tiny-in-One 24 Gen 5,LENOVO,"in-One 24 Gen 5 - Écran LED - 23.8"" (23.8"" visualisable) - écran tactile - 1920 x 1080 Full HD (1080p) @ 60 Hz - IPS - 250 cd/m² - 1000:1 - 4 ms - HDMI, DisplayPort - haut-parleurs - noir corbeau",283.24,,,,,,,,"Commutateur KVM, webcam 1080p, concentrateur à USB 3.2 de génération 1",,,,,Classe D,Https://eprel.ec.europa.eu/qr/1541555,,,"HDMI, DisplayPort",,,,,,,,Noir corbeau,,0.275 mm,,,,,,53.98 cm x 20.76 cm x 53.96 cm,,,,,,,,16:9,,,,,,,99% sRGB,Garantie de 3 ans,,,,,,,Anglais / Europe,,250 cd/m²,,,,,,"RoHS, VOC, TUV Rheinland Eye Comfort Certification, TUV Rheinland Low Blue Light (Hardware Solution), TUV Rheinland Eyesafe 2.0 Display",ENERGY STAR EPEAT Gold,,,6 kg,"16,7 millions de couleurs",,,,1000:1 / 3000000:1 (dynamique),Anti-éblouissement,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,Full HD (1080p) 1920 x 1080 à 60 Hz,,,,,,,,,,,,,,,,"4 ms (mode extrême), 6 ms (typique)",CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
11911656,iiyama G-MASTER G4380UHSU-B2,IIYAMA,"MASTER G4380UHSU-B2 - Écran LED - 43"" (42.5"" visualisable) - 3840 x 2160 4K UHD (2160p) @ 144 Hz - VA - 550 cd/m² - 4000:1 - 0.4 ms - 2xHDMI, 2xDisplayPort - haut-parleurs - noir, mat",739.0,,,,,,,,Concentrateur à USB 3.2 de génération 1,,,,,Classe F,Https://eprel.ec.europa.eu/qr/2339200,,,"2xHDMI, 2xDisplayPort",,,,,,,,"Noir, mat",,0.245 mm,,,97.75 cm x 25.1 cm x 62.15 cm,,,,,,,,,,,16:9,,,,,,,,Garantie de 3 ans,,,,,,,,,550 cd/m²,,,,,,"VCCI, DDC/CI, RoHS, WEEE, PSE Mark, REACH, TUV Bauart, ERP, EAC, REACH SvHC, UKCA",,,,14.8 kg,"1,07 milliards de couleurs",,,,4000:1 / 80000000:1 (dynamique),Haze 2%,Inclinaison,,,,"4K UHD (2160p) 3840 x 2160 (DisplayPort: 144 Hz, HDMI: 120 Hz)",,,,,,,,,,,,AMD FreeSync Premium,,,,0.4 ms (MPRT),CA 100-240 V (50/60 Hz),,,,,VA,,,,,,,
8315865,Lenovo ThinkCentre Tiny-in-One 24 Gen 5,LENOVO,"in-One 24 Gen 5 - Écran LED - 23.8"" (23.8"" visualisable) - écran tactile - 1920 x 1080 Full HD (1080p) @ 60 Hz - IPS - 250 cd/m² - 1000:1 - 4 ms - HDMI, DisplayPort - haut-parleurs - noir corbeau",283.24,,,,,,,,"Commutateur KVM, webcam 1080p, concentrateur à USB 3.2 de génération 1",,,,,Classe D,Https://eprel.ec.europa.eu/qr/1541555,,,"HDMI, DisplayPort",,,,,,,,Noir corbeau,,0.275 mm,,,,,,53.98 cm x 20.76 cm x 53.96 cm,,,,,,,,16:9,,,,,,,99% sRGB,Garantie de 3 ans,,,,,,,Anglais / Europe,,250 cd/m²,,,,,,"RoHS, VOC, TUV Rheinland Eye Comfort Certification, TUV Rheinland Low Blue Light (Hardware Solution), TUV Rheinland Eyesafe 2.0 Display",ENERGY STAR EPEAT Gold,,,6 kg,"16,7 millions de couleurs",,,,1000:1 / 3000000:1 (dynamique),Anti-éblouissement,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,Full HD (1080p) 1920 x 1080 à 60 Hz,,,,,,,,,,,,,,,,"4 ms (mode extrême), 6 ms (typique)",CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
5081032,Philips B Line 252B9,PHILIPSMMD,"Écran LED - 25"" - 1920 x 1200 WUXGA @ 60 Hz - IPS - 300 cd/m² - 1000:1 - 5 ms - HDMI, DVI-D, VGA, DisplayPort - haut-parleurs - texture noire",267.88,,,,,,,,Concentrateur USB 3.1,,,,,Classe E,Https://eprel.ec.europa.eu/qr/393453,,,"HDMI, DVI-D, VGA, DisplayPort",,31 kWh,,18 Watt,,,,Texture noire,,0.279 mm,,,54.6 cm x 20.6 cm x 54.1 cm,,,,,,,,,,,16:10,,,,,,,"107.5% sRGB, 90% NTSC (CIE 1976)",,,,,,,,,,300 cd/m²,,,,,,"Plug and Play, homologué FFC de classe B, TUV GS, VCCI, ICES-003, SASO, SEMKO, CCC, TUV Ergo, DDC/CI, RoHS, WEEE, KUCAS, EPA, cETLus, RCM, CU-EAC, DisplayPort 1.2, HDCP 1.4","TCO Certified Edge Displays, TCO Certified Displays 9, ENERGY STAR",,,5.09 kg,"16,7 millions de couleurs",,,,1000:1 / 50000000:1 (dynamique),"Anti-éblouissement, Diffusion globale de 25 %","Hauteur, pivot (rotation), pivotant, inclinaison",,,,WUXGA 1920 x 1200 à 60 Hz,,,,,,,,,,,,,,,,5 ms (gris-à-gris),CA 120/230 V (50/60 Hz),,,,,IPS,,,,,,,
5650805,Philips 243B1,PHILIPSMMD,"Écran LED - 24"" (23.8"" visualisable) - 1920 x 1080 Full HD (1080p) @ 75 Hz - IPS - 250 cd/m² - 1000:1 - 4 ms - HDMI, DisplayPort, USB-C - haut-parleurs - texture noire",238.0,,,,,,,,"Concentrateur USB 3.2, PD USB 90 Watt",,,,,Classe D,Https://eprel.ec.europa.eu/qr/388593,,,"HDMI, DisplayPort, USB-C",,14 kWh,,,,,,Texture noire,,0.275 mm,,,54 cm x 20.5 cm x 50.1 cm,,,,,,,,,,Oui,16:9,,,,,,,"107% sRGB, 91% NTSC",,,,,,,,,,250 cd/m²,,,,,,"Plug and Play, homologué FFC de classe B, TUV GS, VCCI, ICES-003, SASO, SEMKO, CCC, TUV Ergo, DDC/CI, RoHS, WEEE, KUCAS, EPA, cETLus, RCM, CU-EAC, DisplayPort 1.2, HDCP 1.4","TCO Certified Edge Displays, TCO Certified Displays 9, ENERGY STAR",,,4.98 kg,"16,7 millions de couleurs",,,,1000:1 / 50000000:1 (dynamique),"Diffusion globale de 25 %, anti-glare 3H hardness","Hauteur, pivot (rotation), pivotant, inclinaison",,,,Full HD (1080p) 1920 x 1080 à 75 Hz,,,,,,,,,,,,VESA Adaptive-Sync,,,,4 ms (gris à gris),CA 120/230 V (50/60 Hz),,,,,IPS,,,,,,,
9828771,iiyama ProLite T2755MSC-B1,IIYAMA,"B1 - Écran LED - 27"" - écran tactile - 1920 x 1080 Full HD (1080p) @ 60 Hz - IPS - 400 cd/m² - 1000:1 - 5 ms - HDMI, DisplayPort - haut-parleurs - noir, mat",432.5,,,,,,,,Concentrateur à USB 3.2 de génération 1,,,,,Classe E,,,,"HDMI, DisplayPort",,,,,,,,"Noir, mat",,0.311 mm,,,,,,,,,,,,,,16:9,,,,,,,,Garantie de 3 ans,,,,,,,,,400 cd/m²,,,,,,"Plug and Play, DDC-2B, TUV Bauart, RoHS, ERP, WEEE, REACH, UKCA, REACH SvHC",,,,5.8 kg,"16,7 millions de couleurs (8 bits)",,,,1000:1,"7H Hard Coating, anti-empreinte digitale",Inclinaison,,,,Full HD (1080p) 1920 x 1080 à 60 Hz,,,,,,,,,,,,,,,,"5 ms (gris-à-gris), 14 ms (typique)",CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
7845758,ASUS ProArt PA278QV,ASUSTEK,"Écran LED - 27"" - 2560 x 1440 WQHD @ 75 Hz - IPS - 350 cd/m² - 1000:1 - 5 ms - HDMI, DVI-D, DisplayPort, Mini DisplayPort - haut-parleurs - noir",275.0,,,,,,,,Concentrateur à USB 3.2 de génération 1,,,,,Classe E,,,,"HDMI, DVI-D, DisplayPort, Mini DisplayPort",,,,,,,,Noir,,0.2331 mm,,,61.5 cm x 22.6 cm x 38.2 cm,,,,,,,,,,,16:9,,,,,,,100% sRGB,,,,,,,,,,350 cd/m²,,,,,,"UL, TUV GS, VCCI, BSMI, cUL, CB, CCC, TUV Ergo, FCC, RoHS, ISO 9241-307, KCC, WEEE, PSE Mark, MEPS, J-MOSS, E-Standby, CEC, UkrSEPRO, KC, ERP, CEL, RCM, TUV Rheinland Low Blue Light Certification, CU, TUV Rheinland Flicker Free Certification","TCO Certified Displays 9, ENERGY STAR",,,7.56 kg,"16,7 millions de couleurs",,,,1000:1 / 100000000:1 (dynamique),Anti-éblouissement,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,WQHD 2560 x 1440 à 75 Hz,,,,,,,,,,,,,,,,5 ms (gris-à-gris),CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
11813024,LG 27U421A-B,LG ELECTRO,"B - Écran LCD - incurvé - 27"" - 1920 x 1080 Full HD (1080p) @ 100 Hz - VA - 250 cd/m² - 3000:1 - HDR10 - 5 ms - HDMI, USB-C",127.39,,,,,,,,PD USB 15 Watt,,,,,,,,HDR10,"HDMI, USB-C",,,,,,,,,,0.2745 mm,,,60.958 cm x 17 cm x 45.148 cm,,,,,,,,,,,16:9,,,,,,,99% sRGB (CIE 1931),1 an de garantie,,,,,,,,,250 cd/m²,,,,,,,,,,3.72 kg,"16,7 millions de couleurs",,,,3000:1,,Inclinaison,,,,Full HD (1080p) 1920 x 1080 à 100 Hz,,,,,,,,,,,,,,,,5 ms (gris-à-gris),CA 100-240 V (50/60 Hz),,,,,VA,,,,,,,Oui
9819434,iiyama ProLite XUB2792HSU-W6,IIYAMA,"W6 - Écran LED - 27"" - 1920 x 1080 Full HD (1080p) @ 100 Hz - IPS - 250 cd/m² - 1300:1 - 0.4 ms - HDMI, DisplayPort - haut-parleurs - blanc, mat",165.83,,,,,,,,Concentrateur à USB 3.2 de génération 1,,,,,Classe E,,,,"HDMI, DisplayPort",,,,,,,,"Blanc, mat",,0.311 mm,,,,,61.25 cm x 20.95 cm x 39.4 cm,,,,,,,,,16:9,,,,,,,"72% NTSC, 99% sRGB",Garantie de 3 ans,,,,,,,,,250 cd/m²,,,,,,"DDC-2B, DDC/CI, RoHS, WEEE, PSE Mark, REACH, TUV Bauart, ERP, VCCI Class B, EAC, REACH SvHC, UKCA",TCO Certified Displays 9,,,5.7 kg,"16,7 millions de couleurs",,,,1300:1 / 80000000:1 (dynamique),Mat,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,Full HD (1080p) 1920 x 1080 à 100 Hz,,,,,,,,,,,,AMD FreeSync,,,,0.4 ms (MPRT),CA 100-240 V (50/60 Hz),,,,,IPS,,,,,,,
5491369,ViewSonic TD2760,VIEWSONIC,"Écran LED - 27"" (27"" visualisable) - écran tactile - 1920 x 1080 Full HD (1080p) @ 60 Hz - MVA - 230 cd/m² - 3000:1 - 12 ms - HDMI, VGA, DisplayPort - haut-parleurs",510.9,,,,,,,,"Écran tactile, Concentrateur USB 3.1 Gen1",,,,,Classe E,Https://eprel.ec.europa.eu/qr/384384,,,"HDMI, VGA, DisplayPort",,,,,,,,,,,,,66 cm x 23.9 cm x 44.3 cm,,,,,,,,,,,16:9,,,,,,,,,,,,,,,,,230 cd/m²,,,,,,"CB, CE/EMC, Mexico Energy label, Mexico CoC",ENERGY STAR,,,7.9 kg,"16,7 millions de couleurs (6 bits)",,,,3000:1 / 50000000:1 (dynamique),6H Hard Coating,"Hauteur, inclinaison",,,,Full HD (1080p) 1920 x 1080 à 60 Hz,,,,,,,,,,,,,,,,"6 ms (overdrive), 12 ms (typique)",CA 120/230 V (50/60 Hz),,,,,MVA,,,,,,,
8425811,Samsung Odyssey OLED G9 S49CG954SU,SAMSUNG,"G95SC Series - moniteur OLED - Intelligent - jeux - incurvé - 49"" - 5120 x 1440 UWQHD @ 240 Hz - 250 cd/m² - 1000000:1 - DisplayHDR 400 True Black - 0.03 ms - 2xUSB-C, Mini DisplayPort, Micro HDMI, HDMI - haut-parleurs - argent",1799.0,,,,,,,,"Wi-Fi, concentrateur USB-C, adaptateur Bluetooth 5.2, PD USB 65 Watt",,,,,Classe G,,,HDR10+ / DisplayHDR 400 True Black,"2xUSB-C, Mini DisplayPort, Micro HDMI, HDMI",,73 kWh,,,,,,Argent,,0.234 mm,,,114.95 cm x 41.83 cm x 53.72 cm,,,,,,,,,,,32:9,,,,,,,99% DCI-P3 (CIE 1976),,,,,,Oui,,,,250 cd/m²,,,,,,CEC,,,,14.5 kg,1 milliard de couleurs,,,,1000000:1,,"Hauteur, pivot (rotation), inclinaison",,,,UWQHD 5120 x 1440 à 240 Hz,,,,,,,,,,,,AMD FreeSync Premium Pro,,,,"0,03 ms (gris à gris)",CA 100-240 V (50/60 Hz),,,,,,,,,,,,Oui
9857004,"BenQ PD2706UA Ergo Arm 27"" 4K UHD",BENQ,"PD Series - écran LED - 27"" - 3840 x 2160 4K @ 60 Hz - IPS - 400 cd/m² - 1200:1 - DisplayHDR 400 - 5 ms - HDMI, DisplayPort, 2xUSB-C - haut-parleurs - gris foncé",457.5,,,,,,,,"Commutateur KVM, concentrateur USB 3.2, PD USB 90 Watt",,,,,Classe G,,,HDR10 / DisplayHDR 400,"HDMI, DisplayPort, 2xUSB-C",,,,,,,,Gris foncé,,,,,,,61.38 cm x 46.3 cm x 55.27 cm,,,,,,,,,16:9,,,,,,,"99% Rec 709, 99% sRGB, 95% P3",Garantie de 3 ans,,,,,,,,,400 cd/m²,,,,,,"TUV Rheinland, HDCP 2.2, Solidworks certification, Pantone Validated",,,,9.1 kg,"1,07 milliards de couleurs",,,,1200:1,Anti-éblouissement,"Hauteur, pivot (rotation), pivotant, inclinaison",,,,4K 3840 x 2160 à 60 Hz,,,,,,,,,,,,,,,,5 ms (gris-à-gris),CA 100-240 V,,,,,IPS,,,,,,,
